order_item_key,order_key,product_key,seller_key,price,freight_value
104592,55308,20707,302,98.60,14.99
104593,2080,26154,1565,75.00,13.08
104594,2080,26154,1565,75.00,13.08
104595,62088,31517,2153,50.90,12.70
104596,16172,16057,1562,279.90,17.72
104597,36225,24193,1155,219.90,43.57
104598,76474,30030,2255,169.90,25.01
104599,31128,22409,2482,177.00,9.00
104600,22329,19238,2728,89.00,19.21
104601,65534,8405,984,29.90,11.85
104602,7620,3960,2034,27.90,16.11
104603,19510,26317,1056,843.00,21.60
104604,46270,19932,1113,24.99,12.79
104605,30583,1303,70,89.90,16.26
104606,51584,5560,2104,99.90,27.14
104607,1383,24393,2060,139.99,15.74
104608,28945,10423,2276,99.90,15.46
104609,40057,30612,2694,27.30,15.10
104610,41058,10838,623,58.90,18.00
104611,56512,32846,113,27.89,7.46
104612,56512,32846,113,27.89,7.46
104613,74173,30922,2559,62.00,17.75
104614,22744,24143,52,91.55,8.80
104615,61307,18714,1495,144.90,9.00
104616,61307,19573,1495,144.90,9.00
104617,3338,31116,1731,49.90,12.79
104618,3338,31116,1731,49.90,12.79
104619,11505,27368,937,56.99,34.20
104620,26122,15582,711,49.00,7.78
104621,24355,14456,2,49.99,19.32
104622,30246,22462,2170,334.89,18.78
104623,8409,845,2350,56.50,14.15
104624,20226,26693,2827,99.99,15.46
104625,48162,5024,1389,135.00,27.03
104626,80966,15360,851,94.90,20.61
104627,88402,25451,70,92.00,13.66
104628,83798,8455,2606,21.00,9.27
104629,13651,14649,139,66.99,15.57
104630,43083,16353,604,103.97,25.04
104631,67420,1672,2289,59.90,16.18
104632,86364,28558,2305,99.90,17.95
104633,16079,6452,663,54.99,16.14
104634,95431,21264,786,18.90,12.48
104635,61383,32777,2937,49.90,11.74
104636,29586,11778,3012,124.90,13.21
104637,45356,342,1227,27.99,18.23
104638,27989,30574,121,269.99,14.72
104639,87385,1716,2177,299.00,2.40
104640,87385,7844,2177,389.00,35.41
104641,79089,26599,2001,61.40,13.77
104642,58644,26080,524,199.90,13.83
104643,14701,17515,1057,199.90,24.20
104644,20715,15476,1124,79.90,13.92
104645,67759,1632,2153,69.90,11.10
104646,78435,17336,1217,84.90,27.32
104647,74175,23939,382,35.90,13.37
104648,83695,19156,233,40.00,41.26
104649,44030,30631,1805,76.05,15.79
104650,12563,22796,233,250.00,37.77
104651,86848,16074,2421,849.99,28.49
104652,25136,5181,499,10.00,18.23
104653,45899,12904,578,67.90,12.61
104654,49403,32650,219,15.99,14.08
104655,49403,32650,219,15.99,14.08
104656,49403,32650,219,15.99,14.08
104657,49403,32650,219,15.99,14.08
104658,96528,29733,2126,599.90,21.45
104659,63923,25379,665,31.90,14.10
104660,9395,3951,2305,69.90,38.04
104661,71581,8326,2423,129.99,29.31
104662,73326,14512,1664,109.90,14.54
104663,71190,819,932,50.00,18.45
104664,228,20483,2070,117.70,18.70
104665,25924,716,1747,42.09,19.49
104666,98731,7101,1565,29.50,13.08
104667,42600,30396,3015,19.90,10.96
104668,89312,4680,2598,54.90,13.08
104669,72054,8801,571,164.33,21.60
104670,45493,17985,2717,89.00,44.42
104671,16001,2120,1346,34.90,20.25
104672,16001,23551,1346,64.90,8.10
104673,16001,7256,1346,69.90,8.10
104674,16001,5680,1346,59.90,20.25
104675,40909,17832,2543,119.00,25.67
104676,27524,8948,423,124.99,15.04
104677,12795,1299,3018,89.99,16.39
104678,98357,19840,1430,338.52,26.61
104679,47355,10230,711,49.00,14.10
104680,21280,27060,1512,1299.99,67.51
104681,70655,14157,1369,44.90,17.60
104682,63465,1000,2902,339.80,9.96
104683,1606,24877,1118,99.90,62.73
104684,45879,29697,2429,41.90,12.79
104685,73931,11863,633,34.90,44.20
104686,85742,6943,990,106.90,17.19
104687,20851,28035,2010,148.00,19.28
104688,33387,7795,2970,289.49,24.83
104689,91372,11777,937,54.99,12.82
104690,27937,30231,1439,139.90,18.56
104691,9806,5012,1141,86.80,12.74
104692,9806,5012,1141,86.80,12.74
104693,97531,18325,507,79.80,16.75
104694,20990,4189,835,169.00,23.76
104695,53130,18878,651,49.90,15.10
104696,31550,22650,325,119.90,23.99
104697,17005,31987,2364,89.90,12.13
104698,56060,29501,2745,236.00,8.91
104699,41205,15274,2412,330.00,17.41
104700,20295,31929,2929,36.23,9.44
104701,25791,1644,731,29.49,16.79
104702,36404,23567,2545,28.99,8.87
104703,36404,13862,2545,28.99,10.35
104704,36404,2237,31,9.99,2.95
104705,96202,2581,619,69.90,16.12
104706,18495,26066,1766,112.80,16.09
104707,1285,1303,70,74.00,23.32
104708,79494,29826,2910,28.90,18.27
104709,79494,15442,2577,33.99,16.44
104710,54811,1219,580,99.90,16.14
104711,35679,9149,2235,80.00,16.00
104712,10677,27735,2707,50.00,11.73
104713,84669,31357,2243,59.90,17.67
104714,84669,26172,2243,59.90,17.67
104715,61447,28304,524,79.90,16.32
104716,59348,31267,320,23.49,16.05
104717,90503,15894,1485,54.90,19.57
104718,44163,8588,663,59.99,12.76
104719,33374,21581,345,59.00,8.72
104720,33374,21581,345,59.00,8.72
104721,33374,21581,345,59.00,8.72
104722,9650,3591,51,100.00,18.80
104723,9650,3591,51,100.00,18.80
104724,13542,10267,2494,34.90,12.79
104725,75828,26245,786,18.90,13.47
104726,32007,959,1661,49.90,16.11
104727,41272,6321,2577,29.99,26.89
104728,50904,107,995,6.04,8.88
104729,27806,1229,58,13.98,14.52
104730,56209,12053,154,213.00,14.51
104731,71010,25113,2606,16.60,34.15
104732,2185,16742,3034,999.99,79.72
104733,30828,21135,423,139.99,23.70
104734,16872,22342,2358,219.00,66.34
104735,79714,12071,423,119.99,45.52
104736,33793,27291,508,19.55,15.10
104737,13663,19733,1301,28.99,4.35
104738,13663,26154,1565,69.90,10.87
104739,85372,23166,2915,49.99,18.23
104740,83249,20140,2421,170.00,53.54
104741,7952,22486,744,599.65,38.00
104742,18756,12450,3064,19.90,7.78
104743,72102,6093,361,198.90,141.58
104744,72102,6093,361,198.90,141.58
104745,46108,29809,2494,118.90,18.91
104746,3872,9499,2810,25.90,17.00
104747,64652,17624,757,68.88,44.28
104748,43582,10040,1902,179.00,8.51
104749,43582,10040,1902,179.00,8.51
104750,43582,10040,1902,179.00,8.51
104751,64563,7903,2243,49.00,17.64
104752,60649,28042,2181,99.90,17.41
104753,90324,10186,943,29.00,8.72
104754,32910,13342,711,59.00,7.67
104755,49831,7531,2803,17.90,7.39
104756,42102,4020,1000,599.00,13.01
104757,70796,1352,619,169.90,17.63
104758,22756,21880,13,98.90,12.19
104759,67510,19561,2261,39.90,13.62
104760,3485,14726,225,239.99,16.44
104761,90155,15274,2412,330.00,10.07
104762,47147,25286,343,18.90,12.79
104763,70450,5977,1057,49.90,18.23
104764,68806,29240,183,39.00,15.10
104765,13875,29223,1382,12.90,7.78
104766,57534,10275,1649,14.99,18.23
104767,57534,18209,1649,14.99,18.23
104768,66554,19433,70,159.00,15.86
104769,37069,14795,711,49.00,25.63
104770,87912,19455,2038,34.90,18.23
104771,27962,25756,1382,13.65,7.78
104772,968,4818,943,59.00,6.19
104773,968,32106,943,210.00,30.92
104774,95469,19863,155,109.99,9.98
104775,95580,28959,1675,64.90,15.66
104776,87509,7903,2243,59.90,17.67
104777,87509,7903,2243,59.90,17.67
104778,87509,7903,2243,59.90,17.67
104779,74763,30307,1083,89.36,15.51
104780,87634,9512,233,105.00,23.54
104781,62801,20065,85,29.99,16.11
104782,95247,17568,711,78.00,13.21
104783,60794,12335,64,49.99,18.23
104784,60794,12335,64,49.99,18.23
104785,58203,16091,2810,5.73,12.79
104786,94796,11982,24,18.51,21.07
104787,94796,10200,24,14.46,21.07
104788,94796,2034,24,16.17,3.15
104789,75205,20084,1693,37.90,15.37
104790,29114,28265,2536,124.00,18.97
104791,52422,10467,2144,64.00,22.51
104792,70062,11811,2214,35.00,15.10
104793,47766,20909,61,150.00,14.07
104794,47766,20909,61,150.00,14.07
104795,56258,7644,2769,36.00,9.27
104796,18360,108,132,99.00,33.73
104797,5665,18199,265,31.90,34.15
104798,12550,6956,2570,59.90,14.15
104799,36390,11493,524,89.90,17.88
104800,78124,6195,1100,39.99,14.52
104801,121,8513,2273,12.50,14.10
104802,121,8513,2273,12.50,14.10
104803,80051,15441,2045,59.90,9.74
104804,80051,15441,2045,59.90,9.74
104805,80051,15441,2045,59.90,9.74
104806,23906,26861,322,33.90,15.10
104807,47589,14591,1149,130.00,20.15
104808,66232,5012,2658,89.80,7.97
104809,54921,16159,2642,179.99,22.73
104810,19245,29793,791,29.90,20.75
104811,96398,26154,1565,69.90,16.12
104812,95121,24658,508,32.00,8.72
104813,99164,14010,2988,99.90,16.95
104814,95974,18572,665,31.90,14.10
104815,33319,26967,1886,49.00,9.27
104816,78776,16326,1053,32.90,12.69
104817,57902,23192,610,47.90,9.09
104818,2424,25654,2423,144.99,18.26
104819,86169,29590,2225,255.00,23.50
104820,59088,17210,986,179.00,17.99
104821,15128,23858,2850,89.99,35.95
104822,31118,28784,1846,149.00,27.36
104823,32230,25488,2321,195.90,16.12
104824,44176,21071,1908,299.90,22.01
104825,21882,23862,121,679.99,58.20
104826,34694,19749,3094,59.90,18.30
104827,34694,19749,3094,59.90,18.30
104828,14615,21722,2810,5.20,15.10
104829,61399,823,2681,58.50,16.85
104830,7065,622,259,49.90,7.61
104831,4723,18439,1148,145.90,23.60
104832,86875,12594,739,27.50,9.44
104833,12345,26901,1712,53.00,13.03
104834,70986,16752,524,139.90,12.07
104835,89742,9858,1099,28.99,22.92
104836,41387,23769,711,55.00,7.65
104837,80157,17644,2446,655.00,187.43
104838,24845,17012,2545,29.99,7.78
104839,69760,27807,2592,97.99,13.95
104840,67479,21845,1457,49.99,7.39
104841,71615,4649,2646,299.00,19.00
104842,78059,21671,2339,243.89,16.47
104843,85564,13728,392,152.40,23.65
104844,10831,18221,711,29.00,14.10
104845,10831,18221,711,29.00,14.10
104846,85983,4132,2929,54.16,23.25
104847,67249,10393,2429,309.00,21.13
104848,12765,1055,1565,110.00,13.67
104849,17571,22484,1850,76.00,15.28
104850,83748,12827,294,69.90,11.51
104851,6836,23174,1113,27.99,7.78
104852,78458,14992,1382,21.90,15.10
104853,29710,18230,1005,59.99,9.17
104854,47763,16799,2681,61.50,37.12
104855,61168,5647,2032,199.00,19.27
104856,6879,30959,2032,109.00,21.40
104857,47788,30089,2776,81.56,27.42
104858,47788,30089,2776,81.56,27.42
104859,46507,13599,658,100.00,15.58
104860,37053,22302,937,59.99,19.61
104861,29827,28210,711,189.00,19.20
104862,47833,29678,1281,36.90,18.36
104863,69775,19696,2235,99.00,14.44
104864,37888,24010,1161,38.90,14.57
104865,69842,14167,2392,40.99,14.60
104866,69766,1303,70,89.90,16.26
104867,81407,13124,663,32.99,11.85
104868,45968,3223,1017,44.90,7.94
104869,71840,31894,1100,12.99,15.11
104870,71840,31894,1100,12.99,15.11
104871,56983,2255,3007,122.99,15.61
104872,27162,1305,1740,59.80,23.00
104873,27641,16831,639,618.00,37.60
104874,33085,6844,2965,61.00,9.18
104875,12411,5469,1113,41.99,7.78
104876,685,30964,695,247.88,16.19
104877,3686,16223,1027,205.00,22.27
104878,74961,28419,2273,27.00,8.72
104879,10954,26330,479,228.00,18.04
104880,42339,7217,552,69.00,18.72
104881,798,23365,1005,109.99,29.70
104882,25747,10405,909,119.00,41.81
104883,39811,10849,1492,29.99,19.40
104884,77494,22462,2902,348.80,16.19
104885,35342,5714,2153,65.90,12.80
104886,66794,32690,1565,39.99,17.63
104887,43790,31107,2543,199.90,26.68
104888,16313,22230,2717,29.90,22.14
104889,31805,29759,1886,45.90,18.23
104890,57170,7508,604,109.97,61.51
104891,66368,5626,526,119.00,31.52
104892,28951,13743,709,49.90,14.10
104893,68289,20410,1613,77.94,16.31
104894,15936,20382,264,169.99,23.99
104895,27762,25087,2034,84.90,14.32
104896,83040,5626,526,119.00,19.74
104897,67645,31005,1235,248.00,19.02
104898,86155,14800,848,104.90,13.07
104899,5766,19370,70,86.90,25.42
104900,51298,4935,360,29.90,15.31
104901,78100,29518,2573,45.00,9.26
104902,78100,19343,2573,29.00,18.52
104903,78100,19343,2573,29.00,18.52
104904,67431,7099,2694,12.60,15.10
104905,28944,19440,2494,49.90,23.15
104906,60871,411,2144,64.00,18.25
104907,10718,19967,1557,45.99,12.79
104908,39956,8852,1057,99.90,18.00
104909,55028,32468,663,26.00,7.02
104910,55028,12174,633,99.99,35.12
104911,55028,32468,663,26.00,7.02
104912,69214,7838,2010,299.00,31.50
104913,10255,25523,2153,69.89,14.58
104914,96333,10069,171,67.00,17.18
104915,8944,7087,368,549.00,40.99
104916,50782,3314,2800,214.90,24.08
104917,29100,3171,2416,12.88,18.23
104918,12324,14910,931,219.90,42.61
104919,52645,9176,2321,102.90,13.16
104920,75348,10017,70,259.90,26.66
104921,82816,25161,254,19.00,16.32
104922,43622,11766,1767,39.90,14.10
104923,28006,30935,2874,49.97,16.11
104924,91467,26030,3064,15.99,16.77
104925,91467,29488,1548,26.99,13.42
104926,16364,17257,1724,91.00,21.59
104927,93083,24355,1900,89.99,13.65
104928,82588,15438,2423,199.99,14.42
104929,34029,20218,2162,78.90,26.63
104930,98267,32214,1346,24.90,15.10
104931,9546,26154,1565,75.00,13.08
104932,32790,17448,1048,13.99,11.85
104933,4469,31660,544,119.85,15.15
104934,82455,9377,1756,129.00,13.50
104935,46387,1147,58,60.00,8.79
104936,45,627,731,14.49,7.87
104937,1202,12084,1842,100.00,14.45
104938,57482,10227,937,89.99,22.95
104939,52654,24486,1086,102.00,9.85
104940,91769,4331,937,19.99,7.78
104941,20296,7420,2103,58.90,15.17
104942,26230,24225,1565,75.00,11.55
104943,6037,25379,665,31.90,16.79
104944,79168,3683,1266,166.99,16.80
104945,88284,17868,31,54.99,17.95
104946,4378,15607,1006,79.90,14.65
104947,96742,28201,1341,12.99,7.94
104948,38085,14501,1057,129.90,21.36
104949,19236,11587,2328,79.90,7.90
104950,67788,23708,651,49.90,34.69
104951,2018,31175,2375,18.90,18.63
104952,2018,20119,179,30.00,14.90
104953,57765,22173,1027,205.00,18.14
104954,20227,10582,786,18.90,12.48
104955,46815,24003,2508,58.00,13.67
104956,30184,26232,2318,23.90,42.38
104957,54902,1264,1481,80.56,89.88
104958,64882,11464,524,24.90,9.09
104959,81830,18463,2312,51.67,14.11
104960,17557,392,1934,19.90,42.38
104961,80078,12824,2800,209.90,21.96
104962,38917,26467,1948,49.90,12.79
104963,80894,16223,1027,205.00,26.27
104964,14878,7169,1565,110.00,9.12
104965,9907,25085,2064,398.00,125.66
104966,9907,25085,2064,398.00,125.66
104967,45418,26766,2849,123.90,12.37
104968,76220,7720,1118,99.90,14.78
104969,90547,13001,12,39.90,7.54
104970,23239,16199,1382,14.40,8.72
104971,66848,12605,544,113.85,9.71
104972,5434,2940,1460,289.90,22.35
104973,76844,23025,2593,269.00,19.76
104974,13581,21667,183,120.00,15.59
104975,75886,16571,1714,358.99,23.31
104976,77034,21025,2646,47.00,11.85
104977,33468,25418,2064,20.99,14.52
104978,77442,32413,2595,44.90,12.93
104979,21273,9176,2321,99.90,13.36
104980,66793,12904,2262,88.00,13.74
104981,38489,22456,2902,199.90,38.31
104982,31598,8824,1217,135.00,16.02
104983,31598,19087,1217,134.99,16.02
104984,86976,15083,1113,24.99,15.10
104985,86325,26075,13,269.90,19.17
104986,41260,11720,2423,229.99,21.10
104987,68821,10227,937,89.99,15.39
104988,21536,18221,711,29.00,7.78
104989,21536,17199,711,29.00,7.78
104990,33054,13664,1565,35.00,9.34
104991,87664,32354,1367,110.00,14.52
104992,95895,5110,408,65.90,27.00
104993,27787,25158,2556,59.90,13.57
104994,37717,7346,1382,13.70,14.10
104995,70088,9223,2010,59.90,15.18
104996,57346,14109,2855,54.90,13.74
104997,13868,2539,2991,99.00,33.08
104998,1094,17399,2001,195.90,14.39
104999,19550,23267,380,97.00,27.41
105000,37958,30462,922,44.90,8.88
105001,20374,19524,2115,349.90,20.02
105002,65330,15244,2522,24.89,15.79
105003,39489,25906,1382,13.65,8.29
105004,32891,4088,1290,29.99,17.06
105005,6147,25451,70,92.00,13.70
105006,94310,14196,423,196.99,31.68
105007,94310,14196,423,196.99,31.68
105008,94310,14196,423,196.99,31.68
105009,94310,14196,423,196.99,31.68
105010,66256,7101,1565,35.00,12.43
105011,77896,10310,1850,25.00,15.10
105012,42826,1916,2243,79.90,14.65
105013,34729,27096,889,166.99,21.66
105014,95684,862,1055,299.99,13.56
105015,77607,4523,2321,198.00,16.14
105016,3348,5304,2134,184.95,36.61
105017,71790,32320,423,229.99,53.62
105018,34381,31589,306,138.00,25.81
105019,34381,31589,306,138.00,25.81
105020,85839,5062,711,129.00,15.65
105021,39829,18893,2243,49.90,17.60
105022,26016,30996,1549,209.90,16.57
105023,8479,22257,3073,139.99,14.37
105024,39834,24720,1382,21.90,11.85
105025,50671,22963,2800,549.90,50.93
105026,93574,9950,2965,19.00,12.43
105027,179,12498,1270,410.00,35.32
105028,30593,30485,1643,19.90,15.10
105029,24490,15899,3064,29.99,7.78
105030,91658,17279,1346,34.90,14.10
105031,51446,29412,411,34.90,18.59
105032,86133,24000,70,69.90,12.83
105033,58872,3476,1057,89.90,12.63
105034,79026,7566,2072,289.00,18.50
105035,4415,12716,711,54.00,15.48
105036,34946,12457,610,45.90,15.11
105037,75116,29282,3032,135.90,36.27
105038,75116,3186,3032,135.90,36.27
105039,73382,10498,524,29.90,7.71
105040,69019,23303,624,179.90,23.40
105041,839,30019,266,67.00,14.55
105042,34509,5971,1820,27.99,7.78
105043,8350,6368,764,2338.08,174.45
105044,40735,6500,1000,899.00,21.05
105045,19262,10987,2606,50.19,7.87
105046,12962,21730,708,45.00,9.07
105047,98666,26892,2423,59.99,17.67
105048,50225,892,2103,14.50,7.39
105049,90555,14199,1281,105.00,25.18
105050,34234,23395,1030,139.99,17.41
105051,42955,10498,524,29.90,7.71
105052,13860,20079,2831,110.00,14.07
105053,8663,7056,1410,349.65,17.55
105054,88944,16332,2115,139.00,16.73
105055,11984,22293,2262,69.90,12.62
105056,82167,7101,1565,29.50,15.98
105057,15103,18942,77,29.90,15.38
105058,93591,25607,3029,70.00,23.36
105059,41141,11037,345,10.00,15.23
105060,41141,11037,345,10.00,15.23
105061,41141,11037,345,10.00,15.23
105062,41141,11037,345,10.00,15.23
105063,37307,8189,163,24.50,11.85
105064,89716,20896,1551,53.00,19.56
105065,55131,31463,2681,16.90,16.79
105066,91038,30313,1863,65.50,27.00
105067,20043,7550,1474,29.99,12.48
105068,36389,10498,524,29.90,7.79
105069,22896,27301,569,49.00,15.10
105070,82866,4392,937,79.99,18.17
105071,91446,2901,2111,279.99,19.85
105072,99269,6717,943,295.00,15.67
105073,10068,17675,2144,69.90,9.62
105074,91521,3683,1266,166.99,15.92
105075,4482,3812,163,19.90,11.85
105076,4418,15582,711,49.00,15.10
105077,7775,25544,355,99.90,38.25
105078,46289,32286,869,24.99,18.12
105079,5428,23893,744,97.65,18.78
105080,40865,9978,13,259.90,21.77
105081,79239,8753,139,122.99,25.21
105082,66534,5442,2950,639.90,44.55
105083,29621,28926,10,252.00,9.18
105084,90296,25341,1248,79.99,8.91
105085,51871,29811,2885,149.90,23.98
105086,74145,2814,2494,129.90,18.16
105087,70025,4101,731,41.49,12.69
105088,12754,7757,2810,195.00,13.71
105089,23221,30332,1468,12.97,24.35
105090,86611,1953,70,153.00,21.56
105091,63406,362,385,55.90,11.73
105092,90005,29607,1737,54.99,12.48
105093,24227,27650,2370,20.00,11.73
105094,58732,26679,2649,44.90,15.10
105095,54778,2626,2410,89.30,17.07
105096,58348,14187,663,47.99,12.69
105097,58348,14187,663,47.99,12.69
105098,74573,12639,715,55.09,23.32
105099,16191,29504,1673,179.00,20.31
105100,4578,17509,1055,99.99,18.27
105101,42567,19355,1474,29.99,8.11
105102,60666,8189,163,19.90,11.85
105103,49587,10752,1113,24.99,18.23
105104,64311,32562,1653,42.79,7.71
105105,57161,3329,61,252.99,19.02
105106,12878,15274,2412,330.00,24.24
105107,87717,30540,337,159.00,14.13
105108,28500,20968,3032,124.90,14.96
105109,32129,8061,1570,137.90,38.81
105110,88420,25838,233,35.00,19.32
105111,88420,25838,233,35.00,19.32
105112,88420,25838,233,35.00,19.32
105113,53772,17077,70,69.90,11.99
105114,51070,5562,384,299.00,9.86
105115,91682,25500,2010,299.00,45.96
105116,34483,35,1235,298.00,14.52
105117,19799,29707,1850,69.00,16.24
105118,22769,15263,447,178.00,22.16
105119,62217,10399,1974,67.99,14.52
105120,40660,15466,2591,189.90,83.59
105121,65436,32879,2153,113.00,16.42
105122,20725,16735,417,73.99,36.62
105123,46634,13477,2393,120.90,74.58
105124,98919,32755,423,129.94,17.64
105125,98919,32755,423,129.94,17.64
105126,98919,32755,423,129.94,17.64
105127,22259,9927,1142,315.00,28.29
105128,22259,9927,1142,315.00,28.29
105129,22740,11351,2779,969.00,21.54
105130,29481,26564,2454,57.89,19.38
105131,13997,2123,1384,41.80,13.37
105132,63683,5022,13,64.90,14.20
105133,85731,18879,1378,139.90,27.30
105134,67935,27361,1057,19.90,7.87
105135,72231,5626,526,119.00,25.31
105136,69710,4130,1177,126.12,23.38
105137,48574,3322,413,58.90,67.33
105138,77962,27498,1393,29.50,16.11
105139,49616,18893,2243,53.90,17.30
105140,49616,18893,2243,53.90,17.30
105141,49616,29007,619,69.90,21.63
105142,42943,29586,1113,24.99,18.23
105143,91590,9323,1385,154.90,23.01
105144,14386,9333,665,27.90,37.04
105145,66552,24482,1565,399.00,13.42
105146,3542,15274,2412,325.00,38.96
105147,65166,30594,937,56.99,8.72
105148,70191,27844,70,18.50,11.85
105149,70191,5967,70,18.50,11.85
105150,43189,14252,1565,36.00,14.10
105151,86153,19121,233,35.00,15.18
105152,69030,18666,566,257.87,10.37
105153,54331,22316,349,432.90,52.25
105154,42143,17552,1588,52.00,14.11
105155,62057,17850,1099,21.99,8.29
105156,87916,29811,2885,149.90,25.18
105157,38239,30330,1225,17.90,11.85
105158,26207,18650,183,180.00,9.56
105159,81548,17927,673,898.00,146.03
105160,64455,13743,709,49.90,14.52
105161,14905,30861,2085,39.90,14.11
105162,43754,2608,58,12.50,34.15
105163,4683,17329,1113,27.99,19.04
105164,65928,24174,937,56.99,15.15
105165,65212,9304,70,153.00,18.32
105166,12851,29024,2423,119.99,12.04
105167,32157,5560,2104,99.90,24.35
105168,16492,17291,3007,49.77,7.78
105169,3393,27429,2032,79.00,14.86
105170,36687,23556,1241,103.90,38.52
105171,61441,17556,2625,115.00,21.30
105172,65972,2080,58,17.99,15.10
105173,8144,5062,711,129.00,8.16
105174,70919,20132,786,18.90,16.79
105175,88272,7044,2606,104.00,17.17
105176,78429,15115,2776,102.28,13.27
105177,26177,20305,1027,219.99,22.38
105178,67438,18893,2243,53.90,16.07
105179,67438,18893,2243,53.90,16.07
105180,76247,8260,1872,16.99,15.10
105181,78128,15007,2885,179.90,39.31
105182,60865,16223,1027,205.00,26.27
105183,88793,28081,2802,99.90,33.84
105184,88793,20792,2802,99.90,0.05
105185,79926,25838,233,35.00,16.32
105186,79926,25838,233,35.00,16.32
105187,97483,4565,1919,59.90,20.59
105188,97483,29086,1919,59.90,20.59
105189,97483,7422,1919,59.90,20.59
105190,15111,17595,1142,810.00,36.70
105191,8469,22548,1672,44.00,58.73
105192,30824,6960,115,209.99,18.72
105193,44566,4308,2481,89.90,12.97
105194,98213,26966,2011,295.49,16.82
105195,83626,8801,571,175.99,17.67
105196,71472,5384,1548,39.99,18.38
105197,47550,27489,254,75.00,12.97
105198,34914,16470,197,45.99,16.92
105199,39660,18348,1539,179.90,19.34
105200,49111,17329,1113,29.99,12.21
105201,8182,3368,1225,22.90,13.55
105202,8182,3339,1225,24.90,15.49
105203,64718,26172,2243,49.90,13.43
105204,23965,26177,574,580.27,21.63
105205,13170,24354,3018,104.99,20.81
105206,78169,7035,233,150.00,28.03
105207,40770,16393,2122,93.00,13.21
105208,34425,27986,2049,299.90,20.99
105209,35331,15621,524,149.90,23.63
105210,4514,21949,914,139.90,19.08
105211,88519,16648,1113,24.99,7.39
105212,89320,17057,8,67.80,23.28
105213,15234,25149,2649,18.99,14.52
105214,52787,10665,2977,179.49,15.01
105215,23350,6203,2423,229.99,22.10
105216,60522,9265,1752,173.90,16.32
105217,68818,4622,1225,24.90,15.10
105218,6155,17783,2360,69.60,15.25
105219,70005,24323,423,129.99,46.76
105220,21022,4957,2011,27.90,12.79
105221,33575,32590,2774,119.90,43.12
105222,17484,2648,1042,169.00,34.98
105223,80364,15376,2350,61.00,15.19
105224,61835,20223,513,175.00,13.89
105225,70314,17870,731,43.00,12.96
105226,1908,25313,1057,119.90,18.94
105227,56577,14953,121,299.99,22.59
105228,19925,27892,242,169.00,15.94
105229,52736,27315,2010,100.00,43.28
105230,94577,30586,1902,259.00,14.97
105231,94577,32418,1048,105.00,3.65
105232,77305,29751,1565,180.00,18.51
105233,27924,316,398,349.00,86.21
105234,37714,4799,2808,92.50,8.81
105235,92511,21953,1566,399.00,33.54
105236,39672,27256,2454,53.99,9.13
105237,82652,12638,1188,329.90,83.40
105238,33505,25443,2153,74.90,17.37
105239,50144,18720,432,119.90,16.60
105240,36529,17771,1664,129.90,13.49
105241,81814,26967,1886,49.00,8.72
105242,83167,28921,2034,119.99,21.47
105243,22850,14036,2260,4.50,17.60
105244,22850,14036,2260,4.50,17.60
105245,60929,1124,524,169.90,14.30
105246,74171,5891,2648,138.50,18.22
105247,97192,9167,1294,49.90,17.60
105248,13599,12167,2416,24.90,8.27
105249,30779,18893,2243,59.90,17.67
105250,79897,19307,2991,99.50,42.98
105251,56846,26875,182,45.90,12.79
105252,60998,28921,2034,94.90,14.39
105253,68120,24639,61,23.99,12.83
105254,83328,1303,70,89.90,12.13
105255,96536,31387,2606,37.19,23.06
105256,90190,22386,1583,94.00,21.50
105257,70245,15486,1217,134.99,23.75
105258,96340,11344,526,179.00,20.29
105259,44663,29363,1381,56.10,19.58
105260,47128,15223,2070,119.50,17.77
105261,47128,14451,2070,119.50,17.77
105262,59082,19820,3007,69.77,14.24
105263,6903,8753,139,122.99,84.63
105264,10554,5647,2032,199.00,19.27
105265,76440,20994,2115,199.00,16.14
105266,97800,30273,931,229.90,29.92
105267,94903,27676,540,59.90,15.17
105268,21881,6665,1370,45.00,23.28
105269,15238,6819,774,49.90,7.61
105270,84422,16951,1673,399.00,17.54
105271,19747,5642,1924,55.15,19.58
105272,90531,3571,2980,57.00,16.84
105273,24379,22653,2177,209.00,18.71
105274,88899,10260,2942,45.00,15.56
105275,78528,9807,1475,129.99,89.36
105276,88211,2203,406,105.00,23.54
105277,5025,279,2321,299.00,13.59
105278,2484,19389,721,47.00,12.50
105279,2484,12212,3015,45.00,4.00
105280,24529,19950,262,43.00,15.10
105281,24529,19950,262,43.00,15.10
105282,11211,10859,49,209.90,13.37
105283,45133,1174,2707,50.00,17.60
105284,3623,5626,526,109.99,64.14
105285,7531,13297,2556,59.90,16.18
105286,75290,3544,716,45.49,10.96
105287,90941,14649,139,66.99,18.99
105288,86215,23036,2010,299.00,25.74
105289,45438,5932,495,49.00,14.65
105290,76914,14409,1025,30.90,19.41
105291,39778,20452,1551,99.99,12.20
105292,80389,20117,2776,109.00,9.58
105293,79761,24216,2098,199.00,17.15
105294,96380,5012,2001,97.90,25.97
105295,73608,22447,1961,190.00,19.21
105296,96120,2291,1235,239.00,15.42
105297,2921,32527,2085,39.90,15.10
105298,60397,1846,1450,35.00,7.51
105299,11196,22840,13,154.90,36.74
105300,52944,18606,1718,89.00,14.93
105301,67997,26544,486,59.90,13.44
105302,3977,20835,1546,140.00,30.78
105303,79899,346,2833,100.00,43.50
105304,54543,27413,653,35.00,17.60
