geolocation_key,zip_code_prefix,latitude,longitude,city,state
261135,48967,-10.332138,-40.153307,jaguarari,BA
261281,58955,-7.214857,-38.369568,serra grande,PB
261309,65962,-5.369751,-45.636153,jenipapo dos vieiras,MA
261454,59760,-6.159259,-37.768566,almino afonso,RN
261472,38308,-18.960084,-49.483427,ituiutaba,MG
261581,37926,-20.292128,-45.901930,doresopolis,MG
261617,15903,-21.473941,-48.628706,taquaritinga,SP
261631,78091,-15.649008,-55.986780,cuiaba,MT
261676,64060,-5.067906,-42.809177,teresina,PI
261719,27360,-22.582189,-44.265829,barra mansa,RJ
261741,64570,-7.737995,-41.677990,isaías coelho,PI
261747,12333,-23.234572,-46.062311,jacarei,SP
262056,74487,-16.704256,-49.373957,goiânia,GO
262060,60836,-3.803085,-38.451578,fortaleza,CE
262202,69934,-10.952022,-68.604938,epitaciolandia,AC
262241,15630,-20.249197,-50.109210,pedranopolis,SP
262342,39575,-16.545356,-42.517918,josenopolis,MG
262491,72925,-15.752935,-48.297444,águas lindas de goiás,GO
262725,58253,-6.616608,-35.466595,caicara,PB
262902,65204,-2.599415,-45.435786,presidente sarney,MA
262942,40081,-12.996227,-38.527869,salvador,BA
262967,57039,-9.576608,-35.660297,maceió,AL
263225,76979,-12.182529,-61.603056,parecis,RO
263681,72831,-16.240200,-47.899953,luziania,GO
263683,45245,-14.045719,-40.562251,catingal,BA
263715,08152,-23.513202,-46.404312,sao paulo,SP
263914,62044,-3.672802,-40.338630,sobral,CE
264008,07935,-23.259574,-46.740831,francisco morato,SP
264286,36702,-21.579610,-42.735302,tebas,MG
264705,37589,-21.704986,-43.437439,silvianopolis,MG
264793,70712,-15.786922,-47.883327,brasília,DF
264823,57244,-10.010303,-36.020876,jequia da praia,AL
264851,59614,-5.160505,-37.360922,mossoro,RN
264874,26343,-22.739085,-43.532526,queimados,RJ
264988,65911,-5.517935,-47.448659,imperatriz,MA
265062,69730,-2.632410,-60.947648,novo airao,AM
265085,21845,-22.874489,-43.452684,rio de janeiro,RJ
265180,65762,-5.048843,-44.587909,sao jose dos basilios,MA
265227,68719,-0.775898,-47.177770,são joão de pirabas,PA
265229,42810,-12.659102,-38.303440,camacari,BA
265252,35285,-18.496445,-41.296403,boa uniao de itabirinha,MG
265288,44096,-12.294201,-38.919519,feira de santana,BA
265409,36419,-20.521406,-43.801376,congonhas,MG
265457,08765,-23.670822,-46.179120,mogi das cruzes,SP
265535,17905,-24.220553,-46.881717,jamaica,SP
265561,07919,-23.274155,-46.731451,francisco morato,SP
265575,71956,-15.855247,-48.038482,brasilia,DF
265619,12150,-23.246340,-45.203726,catucaba,SP
265712,74781,-16.656099,-49.198261,goiania,GO
265791,05745,-23.614255,-46.751607,sao paulo,SP
265925,68890,-0.158609,-50.386532,afuá,PA
266239,12340,-23.364321,-46.025635,jacarei,SP
266278,64475,-6.624716,-42.694048,francisco ayres,PI
266395,39723,-18.844083,-42.288956,são geraldo da piedade,MG
266455,28595,-21.635948,-41.994109,portela,RJ
266683,28420,-21.673639,-41.857206,colônia,RJ
266690,35222,-19.415204,-41.250563,quatituba,MG
266721,39809,-19.929005,-44.183205,mucuri,MG
266775,65213,-3.281565,-45.179075,penalva,MA
266792,39866,-17.910000,-41.013610,epaminondas otoni,MG
266945,70292,-15.830226,-47.914947,brasilia,DF
267094,45095,-14.908490,-40.840394,vitoria da conquista,BA
267161,36243,-21.520560,-43.622500,dores do paraibuna,MG
267203,05676,-23.595734,-46.699022,sao paulo,SP
267394,65714,-4.620044,-45.459979,maraja do sena,MA
267462,64063,-5.080592,-42.775170,teresina,PI
267465,17492,-22.415853,-49.142721,piratininga,SP
267494,05139,-23.488844,-46.731742,são paulo,SP
268364,65245,-2.577876,-44.856665,peri mirim,MA
268415,60357,-3.729416,-38.571881,fortaleza,CE
268762,64758,-8.582064,-41.418741,queimada nova,PI
268771,64850,-7.262732,-43.931214,landri sales,PI
269241,06728,-23.683440,-47.012782,cotia,SP
269368,05317,-23.539687,-46.732355,sao paulo,SP
269642,64310,-6.104218,-41.789586,aroazes,PI
269750,39597,-0.933179,-48.279885,adao colares,MG
270064,48413,-10.536110,-38.606670,sao joao da fortaleza,BA
270085,72805,-16.263134,-47.937995,luziania,GO
270250,57319,-23.258224,-47.307430,vila sao francisco,AL
270340,64079,-5.113240,-42.751745,teresina,PI
270755,44018,-12.245637,-38.970303,feira de santana,BA
270891,77958,-6.028299,-47.925588,são bento do tocantins,TO
271035,58115,-7.147784,-35.961050,puxinana,PB
271254,35932,-19.850692,-43.177871,joao monlevade,MG
271391,44160,-11.977501,-39.107259,tanquinho,BA
271596,05650,-23.617350,-46.706967,são paulo,SP
271809,46825,-12.355179,-40.903069,lajedinho,BA
271823,76875,-9.911689,-63.017393,ariquemes,RO
271830,36675,-21.680431,-42.781164,sao domingos,MG
272025,68644,-1.764624,-46.958692,santa luzia do para,PA
272040,45206,-13.877880,-40.062450,jequie,BA
272055,41305,-12.950210,-38.494763,salvador,BA
272091,74553,-16.665112,-49.284153,goiânia,GO
272093,32431,-20.000205,-44.080313,ibirite,MG
272115,69985,-7.739142,-72.648923,rodrigues alves,AC
272206,53442,-7.953287,-34.850709,paulista,PE
272286,06405,-23.486518,-46.855101,barueri,SP
272303,75835,-17.355781,-52.675849,portelandia,GO
272308,38328,-19.040394,-50.490755,perdilandia,MG
272333,44750,-11.107472,-40.070273,caldeirao grande,BA
272444,61631,-3.697518,-38.593487,caucaia,CE
272663,55290,-8.912742,-36.481261,garanhuns,PE
272789,58292,-6.595747,-35.056973,mataraca,PB
272995,49005,-11.059704,-37.106747,aracaju,SE
273188,58265,-6.689043,-35.418010,duas estradas,PB
273191,36123,-21.965709,-43.314646,simao pereira,MG
273407,64773,-9.236662,-42.960248,várzea branca,PI
273410,75220,-17.317068,-48.485996,santa cruz de goias,GO
273696,17037,-22.346554,-48.948281,bauru,SP
273796,68509,-5.350497,-49.098700,maraba,PA
274379,55042,-8.275617,-36.004228,caruaru,PE
274515,12054,-23.027343,-45.586123,taubate,SP
274636,20056,-22.913780,-43.250752,rio de janeiro,RJ
274717,47804,-12.157030,-44.993151,barreiras,BA
274772,75345,-16.766377,-49.437467,abadia de goias,GO
274783,75054,-16.286454,-48.986390,anapolis,GO
274838,70040,-15.797782,-47.874682,brasilia,DF
274950,35551,-20.475366,-45.037559,lamounier,MG
275010,61648,-3.756640,-38.618451,caucaia,CE
275104,14141,-21.343077,-47.728493,cravinhos,SP
275196,32020,-19.929287,-44.090834,contagem,MG
275261,24917,-22.971941,-42.930604,marica,RJ
275361,07842,-23.315078,-46.727126,franco da rocha,SP
275533,48620,-9.344524,-38.256959,gloria,BA
275595,70723,-15.780794,-47.886089,brasilia,DF
275790,45428,-23.481339,-46.592285,morro de sao paulo,BA
276082,26415,-22.693400,-43.617923,japeri,RJ
276126,64705,-7.968541,-41.871493,bela vista do piaui,PI
276160,61619,-3.634913,-38.715311,caucaia,CE
276284,28927,-22.628648,-42.006877,cabo frio,RJ
276476,26375,-22.740607,-43.581840,queimados,RJ
277000,70074,-15.801638,-47.882476,brasilia,DF
277030,14718,-20.997726,-48.546767,bebedouro,SP
277082,35418,-20.470616,-43.516642,lavras novas,MG
277167,64150,-3.713217,-42.550422,matias olímpio,PI
277315,72335,-15.889151,-48.142820,brasilia,DF
277354,74966,-16.823398,-49.296214,aparecida de goiânia,GO
277444,29772,-18.884935,-41.015550,santa luzia de mantenopolis,ES
277519,45215,-13.656868,-40.213433,lafaiete coutinho,BA
277606,35322,-19.729500,-41.918721,sao joao do jacutinga,MG
277817,59230,-6.240156,-36.182533,campo redondo,RN
277951,37469,-22.247267,-44.933837,santana do capivari,MG
278002,22453,-22.978469,-43.233833,rio de janeiro,RJ
278035,41322,-12.901074,-38.440131,salvador,BA
278037,64224,-2.854011,-41.813806,ilha grande,PI
278117,19043,-22.145261,-51.404724,presidente prudente,SP
278267,57608,-9.402323,-36.658550,palmeira dos indios,AL
278291,29328,-20.883330,-41.200000,corrego dos monos,ES
278370,39238,-18.711284,-45.153521,felixlandia,MG
278522,66916,-1.457859,-48.491930,belém,PA
278718,51335,-8.116605,-34.962492,recife,PE
278983,30286,-19.991609,-44.035286,belo horizonte,MG
279063,36585,-20.596822,-42.715023,pedra do anta,MG
279064,58254,-6.615829,-35.441706,logradouro,PB
279217,58795,-7.388053,-37.989668,santana dos garrotes,PB
279605,06648,-23.548522,-46.867087,jandira,SP
279909,13154,-22.634032,-47.177695,cosmopolis,SP
279964,14072,-21.088463,-47.798664,ribeirao preto,SP
280069,59590,-5.064373,-36.039478,sao bento do norte,RN
280390,59775,-6.079277,-37.514490,messias targino,RN
280504,49565,-10.667215,-37.539013,macambira,SE
280649,64030,-5.135960,-42.772460,teresina,PI
280740,05084,-23.529108,-46.722051,são paulo,SP
280863,76210,-16.180085,-50.961369,jaupaci,GO
280864,35243,-19.069384,-41.532102,barra do cuiete,MG
280984,69195,-2.966669,-57.585204,boa vista do ramos,AM
281011,78089,-15.643893,-56.000304,cuiaba,MT
281018,58515,-8.075496,-37.095860,zabele,PB
281365,58930,-6.870987,-38.648448,bom jesus,PB
281441,39317,-16.050496,-45.146473,pintopolis,MG
281608,46740,-12.714300,-41.828567,boninal,BA
281637,58685,-7.079823,-36.729965,assuncao,PB
281657,26035,-22.720619,-43.468661,nova iguacu,RJ
282257,41291,-12.891429,-38.448400,salvador,BA
282330,59945,-6.404363,-38.321074,major sales,RN
282549,14935,-22.039651,-48.334611,trabiju,SP
282868,27598,-22.443403,-44.528683,penedo,RJ
283013,58424,-7.270863,-35.936409,campina grande,PB
283208,29654,-19.825000,-40.654440,santo antonio do canaa,ES
283530,74615,-16.673115,-49.230398,goiania,GO
283597,59310,-6.715927,-37.202717,sao joao do sabugi,RN
283712,76889,-10.342303,-62.895420,cacaulandia,RO
283744,24809,-22.768905,-42.900285,itaborai,RJ
284017,07767,-23.335586,-46.926222,cajamar,SP
284661,39215,-18.322821,-44.113613,monjolos,MG
284731,69039,-3.027221,-60.007905,manaus,AM
284884,58436,-7.207082,-35.942937,campina grande,PB
284906,13508,-22.411490,-47.570963,rio claro,SP
284995,59530,-5.521283,-36.381554,pedro avelino,RN
285018,63028,-7.215385,-39.302028,juazeiro do norte,CE
285073,73251,-15.670449,-47.815963,sobradinho,DF
285109,77735,-8.279895,-48.469103,brasilandia do tocantins,TO
285156,71990,-15.874430,-48.000339,brasília,DF
285250,59630,-5.187300,-37.311291,mossoro,RN
285415,19070,-22.136462,-51.418201,presidente prudente,SP
285667,34720,-19.841898,-43.864581,sabara,MG
285724,36753,-21.440712,-42.360001,cisneiros,MG
285839,74924,-16.785858,-49.218790,aparecida de goiania,GO
285949,63018,-7.211074,-39.270141,juazeiro do norte,CE
286037,35875,-19.218869,-43.384232,morro do pilar,MG
286047,64258,-4.394082,-41.586596,lagoa de sao francisco,PI
286293,29378,-20.336688,-41.185112,sao joao de vicosa,ES
286307,27160,-22.559363,-44.117818,dorandia,RJ
286355,58713,-6.907870,-37.521950,malta,PB
286458,16208,-21.244884,-50.322192,birigui,SP
286823,44036,-12.230779,-38.940955,feira de santana,BA
286931,09124,-23.736834,-46.479118,santo andre,SP
286934,36424,-20.740490,-43.885341,queluzito,MG
287334,77675,-9.795863,-49.656552,marianópolis do tocantins,TO
287547,55345,-9.045173,-36.849178,iati,PE
287698,68376,-3.195268,-52.188685,altamira,PA
287893,06029,-23.549550,-46.774010,osasco,SP
287925,74786,-16.657845,-49.184978,goiania,GO
288089,55675,-7.940611,-35.635490,salgadinho,PE
288407,38455,-18.534013,-48.196295,amanhece,MG
288431,69120,-2.745442,-58.030895,itapiranga,AM
288460,70387,-15.829938,-47.928197,brasilia,DF
288489,76867,-9.859564,-62.175278,vale do anari,RO
288639,57625,-9.386881,-36.761531,estrela de alagoas,AL
288802,35212,-19.666743,-41.252132,penha do capim,MG
288930,32440,-19.989221,-44.058017,ibirite,MG
288991,59980,-6.314901,-38.284382,josé da penha,RN
289013,17625,-22.083396,-50.540425,tupa,SP
289057,57410,-9.674814,-37.326423,palestina,AL
289076,71218,-15.817128,-47.964695,brasilia,DF
289163,23835,-22.836582,-43.765042,itaguai,RJ
289193,62016,-3.697600,-40.369524,sobral,CE
289391,07768,-23.335312,-46.914586,cajamar,SP
289401,38711,-18.832388,-46.594772,santana de patos,MG
289584,54789,-7.954241,-35.018631,camaragibe,PE
289757,39336,-16.121104,-44.587405,luislandia,MG
290596,49510,-10.679028,-37.444879,itabaiana,SE
290622,37652,-22.707410,-46.035262,sao mateus de minas,MG
290664,58324,-7.474283,-34.808115,pitimbu,PB
290782,61919,-3.844043,-38.616519,maracanau,CE
290953,35514,-20.384401,-44.481853,itaguara,MG
291022,71225,-15.788911,-47.989192,brasilia,DF
291034,40410,-12.947221,-38.497393,salvador,BA
291224,05693,-23.620182,-46.702816,sao paulo,SP
291233,65092,-2.568259,-44.262018,sao luis,MA
291350,62630,-3.947795,-39.433457,apuiares,CE
291373,06618,-23.525666,-46.895968,jandira,SP
291448,19140,-21.803104,-51.300435,presidente prudente,SP
291610,35665,-19.880812,-44.743807,torneiros,MG
291620,77665,-9.838710,-48.728133,barrolandia,TO
291621,24923,-22.953440,-42.694981,marica,RJ
291680,18630,-22.936272,-48.162200,piramboia,SP
291913,07953,-23.267905,-46.724414,francisco morato,SP
292024,70065,-15.797782,-47.874682,brasilia,DF
292082,76372,-14.763079,-49.578339,pilar de goias,GO
292087,72162,-15.813442,-48.095745,brasilia,DF
292213,58824,-6.531082,-38.059214,santa cruz,PB
292602,27985,-22.235057,-42.053483,glicerio,RJ
292824,62505,-3.490258,-39.567440,itapipoca,CE
292849,70056,-15.799446,-47.869286,brasilia,DF
292955,37670,-22.554092,-45.924129,consolacao,MG
293043,76205,-16.317549,-50.902722,israelandia,GO
294277,56120,-7.928680,-38.969252,verdejante,PE
294466,70830,-15.777626,-47.874008,brasília,DF
294644,58978,-7.627928,-38.559888,santa inês,PB
294662,57950,-9.102459,-35.260283,japaratinga,AL
295016,64420,-5.973203,-43.058067,palmeirais,PI
295059,14176,-21.146181,-48.017463,sertaozinho,SP
295173,35321,-20.241361,-42.034170,santo antonio do manhuacu,MG
295239,29515,-20.771506,-41.535607,cafe,ES
295354,57270,-9.888675,-36.468360,junqueiro,AL
295396,41681,-12.961908,-38.406854,salvador,BA
295448,68940,-0.107239,-51.287312,mazagao,AP
295460,08504,-23.553616,-46.360802,ferraz de vasconcelos,SP
295564,61626,-3.688152,-38.634188,caucaia,CE
295803,40318,-12.961242,-38.488184,salvador,BA
295948,35621,-18.780952,-45.505631,biquinhas,MG
296060,64175,-3.320615,-42.090707,murici dos portelas,PI
296145,15137,-20.816503,-49.495975,mirassol,SP
296500,25942,-22.581956,-43.012341,guapimirim,RJ
296539,39536,-15.493891,-42.200103,indaiabira,MG
297007,53350,-7.978334,-34.862887,olinda,PE
297021,28220,-21.683725,-41.102840,barcelos,RJ
297108,77716,-8.773306,-47.748818,santa maria do tocantins,TO
297318,58420,-7.272421,-35.928054,campina grande,PB
297351,68645,-1.364842,-47.312984,bonito,PA
297381,35710,-19.497606,-44.382889,inhauma,MG
297560,57940,-9.266110,-35.370597,são miguel dos milagres,AL
297592,39248,-18.544481,-44.598679,morro da garca,MG
297670,75175,-16.478106,-49.092525,terezopolis de goias,GO
297776,77460,-12.037391,-48.540892,peixe,TO
298353,06861,-23.730012,-46.816701,itapecerica da serra,SP
298398,41262,-12.928742,-38.408369,salvador,BA
298474,62665,-3.668154,-39.240969,sao luis do curu,CE
298475,58808,-6.771149,-38.238220,sousa,PB
298550,69920,-9.960359,-67.796235,rio branco,AC
298798,24868,-22.727846,-42.951128,itaborai,RJ
298849,13755,-21.320133,-47.028297,são benedito das areias,SP
299104,45720,-14.987529,-39.924698,firmino alves,BA
299439,08509,-23.568012,-46.359758,ferraz de vasconcelos,SP
299540,69904,-9.981986,-67.828745,rio branco,AC
299613,09605,-23.658735,-46.567534,sao bernardo do campo,SP
299878,15048,-20.871012,-49.418525,sao jose do rio preto,SP
299923,28425,-21.714720,-41.925000,cambiasca,RJ
300189,24721,-22.802034,-42.981916,sao goncalo,RJ
300779,36707,-19.821904,-44.009953,ribeiro junqueira,MG
300833,58708,-7.076205,-37.286884,patos,PB
301008,74574,-16.644401,-49.279573,goiania,GO
301188,35161,-19.440183,-42.567360,ipatinga,MG
301267,69308,2.800910,-60.682675,boa vista,RR
301375,77785,-7.540061,-49.369385,pau d'arco,TO
301407,58077,-7.181313,-34.858738,joao pessoa,PB
301609,49007,-11.075616,-37.135616,aracaju,SE
301712,42740,-12.883879,-38.350374,lauro de freitas,BA
301802,06881,-23.744312,-46.918099,itapecerica da serra,SP
302068,69373,0.941328,-60.441299,rorainópolis,RR
302125,69557,-3.351048,-64.710850,tefe,AM
302292,55735,-3.542424,-45.608797,bom jardim,PE
302329,70844,-15.769425,-47.879542,brasilia,DF
302361,76293,-17.804908,-50.923450,jacilandia,GO
302478,52490,-8.012742,-34.929252,recife,PE
302521,29590,-20.620005,-41.684290,divino de sao lourenco,ES
302542,26463,-22.681362,-43.601701,japeri,RJ
302707,63230,-6.889934,-39.215878,granjeiro,CE
302730,19097,-22.073362,-51.356737,presidente prudente,SP
302940,63035,-7.218667,-39.295072,juazeiro do norte,CE
303064,17170,-23.704334,-46.712190,jacuba,SP
303277,68280,-2.173743,-56.746495,faro,PA
303326,48140,-12.146157,-38.643827,pedrao,BA
303633,83590,-24.565653,-49.419587,doutor ulysses,PR
303858,94770,-30.092810,-50.694388,capao da porteira,RS
303954,89292,-26.273182,-49.352102,sao bento do sul,SC
304088,96155,-31.441525,-52.418244,arroio do padre,RS
304104,91781,-30.184999,-51.174717,porto alegre,RS
304184,91501,-30.076539,-51.124850,porto alegre,RS
304187,79035,-20.414576,-54.560213,campo grande,MS
304313,87518,-23.619535,-53.382121,serra dos dourados,PR
304375,98045,-28.669526,-53.606517,cruz alta,RS
304476,89289,-26.245282,-49.459414,sao bento do sul,SC
304659,98919,-27.609036,-54.107556,nova candelaria,RS
304713,83502,-25.320346,-49.278755,almirante tamandare,PR
305354,88150,-27.692824,-48.832077,aguas mornas,SC
305438,86058,-23.350738,-51.212465,londrina,PR
305623,89843,-26.880533,-52.862501,águas frias,SC
306033,98175,-29.289119,-54.223137,jari,RS
306074,87201,-23.665175,-52.588145,cianorte,PR
306191,95183,-29.241413,-51.412079,nova sardenha,RS
306226,84602,-26.243061,-51.122882,uniao da vitoria,PR
306265,98368,-27.455940,-53.246121,cristal do sul,RS
306589,78134,-15.662817,-56.127792,varzea grande,MT
306603,78117,-15.618868,-56.157600,várzea grande,MT
306632,87365,-24.276817,-53.073100,quarto centenario,PR
306650,99160,-28.325422,-52.041809,gentil,RS
306677,87203,-23.655426,-52.627513,cianorte,PR
306840,97753,-28.925214,-54.552121,capao do cipo,RS
306848,79648,-20.787747,-51.736836,tres lagoas,MS
307160,93822,-29.628420,-50.962996,sapiranga,RS
307285,83310,-25.452297,-49.144924,piraquara,PR
307408,85520,-26.259645,-52.750968,vitorino,PR
307589,78734,-16.500827,-54.575425,rondonopolis,MT
307671,84140,-25.546727,-49.882402,porto amazonas,PR
307822,96925,-29.425980,-53.122093,ibarama,RS
307845,83250,-25.555663,-48.628505,alexandra,PR
308409,86884,-24.305854,-51.786719,arapuã,PR
308529,98895,-28.026841,-54.544128,senador salgado filho,RS
308614,83603,-25.453391,-49.460535,campo largo,PR
308635,99839,-27.586950,-52.092478,gaurama,RS
308645,87204,-23.657880,-52.629656,cianorte,PR
308735,88585,-27.796919,-50.871017,cerro negro,SC
308792,85985,-24.250369,-54.264603,doutor oliveira castro,PR
308969,91263,-30.045105,-51.106093,porto alegre,RS
308978,79821,-22.214672,-54.853950,dourados,MS
309140,89157,-26.919718,-49.790053,witmarsum,SC
309344,95538,-29.360080,-50.178802,itati,RS
309802,79837,-22.263811,-54.768785,dourados,MS
309847,96875,-29.269741,-52.578318,gramado xavier,RS
310476,95186,-29.350271,-51.547912,arco verde,RS
310500,99528,-28.118396,-52.780531,coqueiros do sul,RS
310550,98385,-27.668856,-53.503082,dois irmãos das missões,RS
310602,79048,-20.493470,-54.607761,campo grande,MS
311082,96824,-29.710002,-52.398186,santa cruz do sul,RS
311357,81945,-25.604664,-49.313483,curitiba,PR
311374,89710,-27.238950,-52.022277,concordia,SC
311461,92415,-29.905214,-51.142294,canoas,RS
311510,99610,-27.306322,-52.842447,rio dos indios,RS
312379,87913,-23.132248,-53.277412,sao jose do ivai,PR
312414,99605,-27.444440,-52.917825,gramado dos loureiros,RS
312423,79815,-22.241392,-54.749291,dourados,MS
312463,85022,-25.415572,-51.469878,guarapuava,PR
312498,90231,-30.009775,-51.201726,porto alegre,RS
312630,83116,-25.662771,-49.099092,sao jose dos pinhais,PR
313007,89828,-26.859741,-52.563814,lajeado grande,SC
313742,94836,-30.009391,-51.084382,alvorada,RS
313872,95865,-29.555721,-51.736641,paverama,RS
314094,95275,-29.025786,-51.309350,nova pádua,RS
314145,78295,-15.500720,-58.575689,indiavai,MT
314271,98790,-27.851054,-54.437220,santa rosa,RS
314503,85422,-24.638893,-53.213945,ouro verde do piquiri,PR
314569,82580,-25.386334,-49.236110,curitiba,PR
314785,98733,-28.347975,-53.706197,bozano,RS
314953,86385,-23.109894,-50.177929,barra do jacaré,PR
315026,93880,-29.613478,-50.927756,ararica,RS
315815,89083,-26.890936,-49.263763,indaial,SC
315970,89184,-27.284655,-49.387504,presidente nereu,SC
316189,96504,-30.005509,-52.918809,cachoeira do sul,RS
316645,89530,-27.174759,-50.805552,frei rogerio,SC
316849,93815,-29.654601,-50.982872,sapiranga,RS
316888,95589,-29.852192,-50.066193,rainha do mar,RS
317468,95390,-30.233661,-50.233574,pinhal da serra,RS
317488,85408,-25.043568,-52.679551,diamante do sul,PR
317642,95918,-29.383979,-52.271836,serio,RS
317719,95182,-29.274744,-51.338647,nova milano,RS
317828,83760,-25.509432,-49.298553,mariental,PR
317886,95768,-29.458242,-51.200397,linha nova,RS
317888,99895,-27.909367,-51.641372,santo expedito do sul,RS
318203,87670,-22.749448,-52.197227,inaja,PR
318575,86710,-23.420454,-51.428077,arapongas,PR
318673,93234,-29.858544,-51.106551,sapucaia do sul,RS
318706,83511,-25.349299,-49.299888,almirante tamandare,PR
319002,91785,-30.214246,-51.126061,porto alegre,RS
319079,82500,-25.391584,-49.260797,curitiba,PR
319097,89998,-26.448149,-52.831894,novo horizonte,SC
319106,97306,-30.353141,-54.334678,são gabriel,RS
319207,98118,-28.577539,-53.815339,boa vista do cadeado,RS
319373,78253,-15.291691,-59.061071,vale de são domingos,MT
319815,88295,-27.199111,-49.073345,botuvera,SC
319854,85888,-25.120585,-54.028671,ramilândia,PR
319861,79076,-20.536437,-54.653030,campo grande,MS
319906,89420,-26.467783,-51.162652,matos costa,SC
320027,79152,-21.726512,-55.499311,vista alegre,MS
320064,83308,-25.484393,-49.122433,piraquara,PR
320150,79920,-22.551676,-55.146778,laguna carapa,MS
320152,86895,-23.762789,-51.508328,novo itacolomi,PR
320442,87118,-23.429156,-51.871167,sarandi,PR
320548,78165,-15.624914,-56.147907,varzea grande,MT
320742,87528,-23.503537,-53.727154,alto paraiso,PR
321254,58184,-6.680353,-36.419714,nova palmeira,PB
321300,35352,-20.081785,-42.343520,bicuiba,MG
321542,09091,-23.658981,-46.545461,santo andre,SP
321751,39378,-16.080333,-44.079785,patis,MG
321919,19036,-22.112975,-51.393885,presidente prudente,SP
322074,33809,-19.783905,-44.107843,ribeirao das neves,MG
322078,48668,-13.009101,-38.525979,barra do tarrachil,BA
322086,44086,-12.255508,-38.902536,feira de santana,BA
322168,35188,-19.651155,-42.755448,jaguaracu,MG
322190,26014,-22.709770,-43.462398,nova iguaçu,RJ
322290,11438,-23.964200,-46.247443,guaruja,SP
322480,32625,-19.957868,-44.131584,betim,MG
322566,08689,-23.528868,-46.314579,suzano,SP
323099,27365,-22.452300,-44.303622,barra mansa,RJ
323520,46985,-12.282898,-41.512450,iraporanga,BA
323651,35863,-18.807586,-43.512086,santo antonio do norte,MG
323851,35568,-20.448015,-45.553115,corrego fundo,MG
323911,30108,-18.991910,-49.450676,belo horizonte,MG
324268,59517,-5.697382,-36.529402,fernando pedroza,RN
324300,29687,-19.655909,-40.463365,acioli,ES
324351,06860,-23.720579,-46.837988,itapecerica da serra,SP
324850,06424,-23.495901,-46.874687,barueri,SP
324941,24202,-22.895426,-43.115472,niterói,RJ
325216,11031,-23.933047,-46.325557,santos,SP
325292,39417,-17.283212,-43.947365,engenheiro navarro,MG
325449,14097,-21.211371,-47.756518,ribeirao preto,SP
325613,35348,-19.726667,-42.405682,pingo-d'agua,MG
326352,59217,-6.440139,-35.784354,monte das gameleiras,RN
326466,29978,-18.089158,-40.109599,cristal do norte,ES
326557,56317,-9.362301,-40.548830,petrolina,PE
326594,57470,-9.500700,-37.831897,olho d'água do casado,AL
326723,57840,-9.170440,-36.220612,santana do mundau,AL
327578,39405,-16.671390,-43.827463,montes claros,MG
327880,38772,-17.595444,-45.889846,olhos d'agua do oeste,MG
327949,22283,-22.956151,-43.192122,rio de janeiro,RJ
328175,37535,-22.581353,-45.634927,luminosa,MG
328192,49640,-10.646598,-37.192557,santa rosa de lima,SE
328557,29737,-19.275000,-40.907500,alto mutum preto,ES
328812,57390,-10.058130,-36.812696,olho dágua grande,AL
328899,19490,-22.863360,-47.055421,campinal,SP
328906,18216,-22.042863,-47.892933,conceição,SP
329012,48740,-14.804499,-39.057496,salgadalia,BA
329123,41341,-12.887336,-38.408294,salvador,BA
329244,45010,-14.854633,-40.847342,vitoria da conquista,BA
329299,50620,-8.045225,-34.914436,recife,PE
329485,44010,-12.291761,-38.968856,feira de santana,BA
330085,59490,-5.823806,-35.552831,ielmo marinho,RN
330337,12341,-23.293576,-45.985105,jacarei,SP
330831,32652,-19.949370,-44.179732,betim,MG
330914,34940,-19.960277,-43.694252,morro vermelho,MG
331240,09273,-23.670882,-46.498654,santo andre,SP
331324,39664,-21.770599,-43.355230,mendonca,MG
331331,07437,-23.424600,-46.293514,aruja,SP
331622,38819,-19.676989,-51.188937,rio paranaiba,MG
331686,05895,-23.652265,-46.785800,sao paulo,SP
332745,56420,-8.322501,-38.743297,carnaubeira da penha,PE
332783,29735,-19.396948,-40.905040,quilometro 14 do mutum,ES
333095,14915,-20.882942,-47.572134,curupa,SP
333221,36935,-19.919813,-41.925072,alegria,MG
333376,58823,-6.784149,-38.083683,aparecida,PB
333604,57257,-9.833266,-35.977487,roteiro,AL
334346,58993,-7.422619,-38.218134,boa ventura,PB
334382,59260,-6.152206,-35.606115,boa saude,RN
334413,57031,-9.652673,-35.720357,maceio,AL
334874,32610,-19.962915,-44.213920,betim,MG
334904,37725,-21.638177,-46.516750,palmeiral,MG
336012,54792,-7.979405,-34.979432,camaragibe,PE
336277,58177,-6.764674,-36.246936,sossego,PB
336654,37412,-21.683017,-45.248027,tres coracoes,MG
337011,14315,-20.896583,-47.587988,batatais,SP
337396,45205,-13.868940,-40.064835,jequie,BA
337429,58068,-7.201154,-34.864292,joao pessoa,PB
337787,06880,-23.777238,-46.919820,itapecerica da serra,SP
337986,57990,-9.395406,-35.840590,messias,AL
338013,36873,-23.543366,-46.889442,silveira carvalho,MG
338014,35125,-18.975423,-41.640948,tumiritinga,MG
338350,05173,-23.479031,-46.741650,sao paulo,SP
338533,40254,-12.979393,-38.489820,salvador,BA
338965,58670,-7.246921,-36.488609,gurjao,PB
339311,45061,-14.881887,-40.876315,vitoria da conquista,BA
339675,38303,-18.983995,-49.437711,ituiutaba,MG
340075,11620,-23.792987,-45.555633,maresias,SP
340292,57350,-9.960616,-36.789046,campo grande,AL
341220,46438,-14.413552,-43.556762,iuiu,BA
