shipment_key,order_key,warehouse_key,carrier,ship_date,delivery_date,shipping_cost
14704,14704,3,Loggi,2018-05-16 18:47:32,2018-05-22 10:54:23,28.20
14705,14705,1,Loggi,2018-02-04 01:52:02,2018-02-05 21:25:22,41.32
14706,14706,3,Stark Logistics,2017-02-26 16:06:42,2017-02-28 12:40:16,11.21
14707,14707,2,Loggi,2017-12-09 02:46:09,2017-12-10 14:58:30,39.43
14708,14708,3,Loggi,2018-08-08 06:40:01,2018-08-14 07:45:52,18.16
14709,14709,4,Correios,2017-07-20 06:57:36,2017-07-26 18:55:20,36.70
14710,14710,2,Correios,2018-03-29 18:23:37,2018-04-02 11:34:59,35.72
14711,14711,1,Stark Logistics,2017-05-18 00:23:38,2017-05-22 01:53:45,27.18
14712,14712,1,Loggi,2017-04-07 20:18:51,2017-04-13 09:12:43,5.26
14713,14713,2,Stark Logistics,2018-03-28 11:33:11,2018-04-04 11:21:02,19.91
14714,14714,3,RapidAir,2018-01-18 12:36:36,2018-01-22 18:52:53,47.82
14715,14715,5,Loggi,2017-10-05 22:23:07,2017-10-10 09:06:57,6.39
14716,14716,4,Dragonfly Express,2017-11-17 15:10:28,2017-11-18 08:05:23,27.25
14717,14717,1,Loggi,2017-08-22 06:54:54,2017-08-28 22:10:12,46.62
14718,14718,3,Correios,2018-02-24 06:30:40,2018-02-26 05:45:54,7.99
14719,14719,1,Correios,2017-11-20 16:29:09,2017-11-23 15:17:13,14.08
14720,14720,4,Correios,2017-11-01 17:14:05,2017-11-08 14:20:24,16.42
14721,14721,5,Correios,2017-11-26 00:50:07,2017-11-29 01:07:12,40.11
14722,14722,1,Loggi,2017-08-29 14:07:39,2017-09-02 21:17:03,8.47
14723,14723,1,RapidAir,2018-07-14 14:26:46,2018-07-17 05:08:43,23.74
14724,14724,4,RapidAir,2017-12-28 21:42:56,2018-01-02 00:01:10,42.39
14725,14725,1,Stark Logistics,2017-11-25 03:15:10,2017-11-28 05:10:24,13.07
14726,14726,2,Loggi,2017-10-12 16:38:00,2017-10-13 06:58:12,35.69
14727,14727,4,RapidAir,2018-06-16 19:52:08,2018-06-17 16:36:49,44.58
14728,14728,5,Correios,2017-04-23 23:11:37,2017-04-30 16:55:33,25.89
14729,14729,2,Correios,2017-09-09 11:21:51,2017-09-09 18:30:43,8.61
14730,14730,1,RapidAir,2018-01-28 01:43:10,2018-02-03 19:27:49,16.32
14731,14731,4,Stark Logistics,2017-05-20 07:53:09,2017-05-22 16:14:10,49.60
14732,14732,3,Stark Logistics,2018-01-22 17:52:23,2018-01-29 12:45:53,17.44
14733,14733,4,RapidAir,2017-04-25 13:05:07,2017-04-26 04:19:20,5.52
14734,14734,4,Dragonfly Express,2017-08-20 00:34:35,2017-08-23 06:53:32,7.36
14735,14735,4,Loggi,2017-11-05 16:31:59,2017-11-08 03:39:41,28.08
14736,14736,5,Correios,2018-03-08 06:55:59,2018-03-10 20:46:05,23.32
14737,14737,3,RapidAir,2017-05-15 18:40:29,2017-05-17 08:30:59,30.84
14738,14738,4,RapidAir,2018-04-09 00:55:44,2018-04-15 11:16:04,33.36
14739,14739,3,Stark Logistics,2018-04-07 05:43:03,2018-04-08 15:30:37,34.20
14740,14740,5,Correios,2018-03-01 05:32:15,2018-03-06 22:58:21,29.59
14741,14741,2,Correios,2017-11-25 00:03:13,2017-11-25 04:58:15,42.55
14742,14742,2,Loggi,2018-03-10 04:34:48,2018-03-11 11:20:06,49.33
14743,14743,4,RapidAir,2018-06-05 05:37:12,2018-06-10 10:33:34,44.83
14744,14744,5,Stark Logistics,2017-05-15 03:31:24,2017-05-20 02:47:52,31.14
14745,14745,4,Dragonfly Express,2018-07-18 22:37:17,2018-07-21 21:55:28,47.29
14746,14746,4,Loggi,2018-04-17 00:33:26,2018-04-18 11:21:20,14.18
14747,14747,4,Correios,2018-01-17 20:53:45,2018-01-24 18:17:39,9.15
14748,14748,3,RapidAir,2018-05-16 01:04:16,2018-05-17 16:20:58,10.97
14749,14749,4,Correios,2017-11-17 15:47:58,2017-11-22 21:03:04,48.17
14750,14750,3,Dragonfly Express,2018-07-24 08:03:40,2018-07-28 20:35:02,45.60
14751,14751,2,Correios,2017-12-12 06:12:41,2017-12-15 21:13:43,28.16
14752,14752,1,Dragonfly Express,2017-07-21 10:25:47,2017-07-27 02:15:33,13.21
14753,14753,1,Stark Logistics,2018-07-27 09:07:59,2018-07-28 21:20:25,23.57
14754,14754,5,Loggi,2018-01-24 07:49:31,2018-01-24 20:19:31,12.00
14755,14755,1,Correios,2017-12-31 03:32:56,2018-01-06 01:23:09,14.83
14756,14756,5,Correios,2017-10-21 20:36:08,2017-10-27 03:52:19,22.55
14757,14757,1,RapidAir,2018-05-04 07:43:57,2018-05-08 07:30:46,36.91
14758,14758,5,Loggi,2017-09-22 00:05:59,2017-09-23 07:43:39,29.48
14759,14759,3,Correios,2017-08-21 08:18:11,2017-08-25 06:15:23,18.87
14760,14760,5,Loggi,2017-05-08 22:25:14,2017-05-10 03:39:10,22.69
14761,14761,2,RapidAir,2018-06-09 15:00:03,2018-06-16 13:58:07,9.04
14762,14762,2,RapidAir,2017-10-25 23:10:29,2017-10-28 18:28:56,15.93
14763,14763,1,Dragonfly Express,2018-08-20 19:41:05,2018-08-24 13:45:21,31.55
14764,14764,4,RapidAir,2018-03-06 10:16:47,2018-03-09 15:34:47,23.98
14765,14765,5,Correios,2017-10-11 13:41:23,2017-10-14 03:30:30,43.13
14766,14766,3,RapidAir,2018-08-02 20:19:55,2018-08-08 03:50:36,37.77
14767,14767,4,RapidAir,2018-01-27 13:46:02,2018-01-27 20:21:17,44.72
14768,14768,2,Correios,2018-07-31 06:32:11,2018-08-05 04:22:31,11.77
14769,14769,4,RapidAir,2018-06-11 20:11:14,2018-06-17 14:10:25,18.60
14770,14770,1,Loggi,2018-04-30 10:34:29,2018-05-02 17:28:42,45.71
14771,14771,5,Dragonfly Express,2017-09-16 09:05:51,2017-09-22 22:04:39,31.46
14772,14772,1,Loggi,2017-08-11 02:41:39,2017-08-11 04:21:40,18.10
14773,14773,4,Dragonfly Express,2018-04-08 10:53:21,2018-04-09 05:52:25,33.80
14774,14774,1,Stark Logistics,2017-10-25 17:26:59,2017-10-29 10:21:14,41.57
14775,14775,5,Stark Logistics,2018-06-01 18:34:59,2018-06-05 05:50:18,5.78
14776,14776,1,Dragonfly Express,2017-12-13 01:44:56,2017-12-15 08:21:53,6.47
14777,14777,2,Loggi,2018-03-10 15:54:32,2018-03-17 01:56:47,6.56
14778,14778,1,RapidAir,2018-01-29 12:13:48,2018-01-29 18:04:39,22.97
14779,14779,4,Stark Logistics,2018-02-01 02:41:35,2018-02-02 17:58:47,47.01
14780,14780,1,Correios,2018-02-20 12:48:35,2018-02-21 00:05:32,40.94
14781,14781,5,RapidAir,2017-11-25 00:19:22,2017-11-25 11:28:50,6.15
14782,14782,4,Correios,2018-08-13 12:35:52,2018-08-16 16:19:37,15.81
14783,14783,3,Dragonfly Express,2018-03-21 05:53:51,2018-03-23 23:58:14,48.61
14784,14784,4,Loggi,2018-04-13 18:09:27,2018-04-17 08:34:09,46.42
14785,14785,2,Stark Logistics,2018-08-04 13:56:41,2018-08-09 19:03:32,15.22
14786,14786,4,Dragonfly Express,2017-09-16 22:01:15,2017-09-20 20:09:16,13.86
14787,14787,3,Dragonfly Express,2018-01-31 09:18:02,2018-02-04 20:51:39,11.45
14788,14788,5,Stark Logistics,2018-04-19 08:23:11,2018-04-24 14:23:40,29.25
14789,14789,4,Loggi,2017-11-28 20:51:37,2017-12-01 19:45:09,32.77
14790,14790,5,Dragonfly Express,2018-01-20 13:19:05,2018-01-20 13:49:30,32.89
14791,14791,1,Correios,2018-04-24 16:40:43,2018-04-28 18:17:02,14.25
14792,14792,2,Dragonfly Express,2018-02-07 02:43:49,2018-02-13 06:20:32,38.29
14793,14793,4,Correios,2018-01-28 17:15:17,2018-01-30 04:58:31,37.63
14794,14794,1,Correios,2017-11-24 12:40:15,2017-11-30 12:15:14,49.51
14795,14795,5,Dragonfly Express,2017-11-26 22:56:38,2017-11-30 19:42:26,42.31
14796,14796,5,RapidAir,2017-04-08 13:13:53,2017-04-14 18:21:32,24.05
14797,14797,1,Loggi,2018-05-11 07:10:41,2018-05-17 18:19:31,12.25
14798,14798,2,Correios,2018-08-05 05:19:16,2018-08-11 06:36:11,9.05
14799,14799,4,Loggi,2017-07-14 10:05:28,2017-07-14 11:16:25,27.31
14800,14800,4,Loggi,2017-09-15 10:05:10,2017-09-18 16:27:58,33.91
14801,14801,1,Loggi,2017-08-20 11:17:56,2017-08-21 15:02:51,7.51
14802,14802,2,Stark Logistics,2017-03-04 05:49:59,2017-03-09 08:59:49,19.16
14803,14803,2,Dragonfly Express,2017-08-30 14:22:37,2017-09-03 02:38:12,19.35
14804,14804,5,RapidAir,2018-07-09 18:23:17,2018-07-15 05:55:59,31.21
14805,14805,1,Loggi,2017-12-13 18:43:39,2017-12-14 09:29:22,26.14
14806,14806,3,Loggi,2018-07-14 21:25:30,2018-07-17 23:52:22,46.86
14807,14807,3,RapidAir,2018-05-12 22:38:07,2018-05-17 13:12:26,17.99
14808,14808,3,RapidAir,2018-05-18 20:21:45,2018-05-22 08:11:43,34.29
14809,14809,2,Loggi,2018-03-29 17:05:34,2018-04-03 19:47:10,45.51
14810,14810,1,Correios,2018-05-16 23:02:05,2018-05-17 16:46:55,5.42
14811,14811,3,Dragonfly Express,2018-05-04 07:55:42,2018-05-05 19:18:53,42.51
14812,14812,1,Loggi,2017-06-17 05:12:23,2017-06-20 10:06:31,24.22
14813,14813,5,Correios,2017-07-19 22:39:50,2017-07-20 15:33:32,11.55
14814,14814,3,Loggi,2018-08-14 07:32:00,2018-08-15 15:52:17,33.33
14815,14815,1,RapidAir,2017-05-07 14:01:59,2017-05-07 16:48:33,35.06
14816,14816,3,RapidAir,2017-06-06 14:24:41,2017-06-13 08:38:25,24.97
14817,14817,3,Stark Logistics,2018-03-27 17:45:56,2018-03-29 03:44:23,47.62
14818,14818,3,Loggi,2017-12-27 20:38:12,2017-12-30 07:29:01,9.75
14819,14819,5,RapidAir,2018-04-27 05:41:41,2018-04-28 11:32:14,22.17
14820,14820,3,Correios,2017-11-04 20:48:49,2017-11-08 16:18:31,39.46
14821,14821,4,Dragonfly Express,2017-07-18 00:19:19,2017-07-22 14:08:13,43.78
14822,14822,4,RapidAir,2018-04-24 18:34:29,2018-04-30 22:35:36,41.90
14823,14823,3,Dragonfly Express,2017-10-22 07:51:10,2017-10-27 02:58:04,25.35
14824,14824,5,Dragonfly Express,2018-05-29 15:51:19,2018-06-03 03:33:46,48.94
14825,14825,5,Loggi,2018-03-17 17:28:17,2018-03-20 11:27:04,43.01
14826,14826,1,Dragonfly Express,2018-04-12 10:16:46,2018-04-14 11:54:35,37.81
14827,14827,5,Stark Logistics,2017-07-27 15:15:36,2017-07-28 08:00:28,39.16
14828,14828,3,Dragonfly Express,2018-05-01 01:16:08,2018-05-06 03:26:50,25.85
14829,14829,5,Correios,2018-02-02 23:43:58,2018-02-08 23:22:17,17.75
14830,14830,3,Correios,2017-08-06 09:23:42,2017-08-07 15:15:39,32.63
14831,14831,5,RapidAir,2018-08-16 18:31:12,2018-08-20 06:23:04,12.70
14832,14832,3,Correios,2018-02-13 21:45:48,2018-02-16 17:36:55,34.55
14833,14833,1,RapidAir,2018-01-20 05:02:29,2018-01-21 04:46:47,17.06
14834,14834,2,Stark Logistics,2017-06-28 13:04:39,2017-07-02 05:33:27,36.76
14835,14835,1,Stark Logistics,2017-11-04 08:02:07,2017-11-08 16:24:44,33.54
14836,14836,2,RapidAir,2018-02-01 01:43:53,2018-02-07 07:42:32,30.12
14837,14837,2,Loggi,2018-05-19 21:37:53,2018-05-24 02:22:26,16.60
14838,14838,1,Loggi,2018-07-24 23:33:54,2018-07-30 01:59:55,49.51
14839,14839,1,Loggi,2018-08-24 00:00:56,2018-08-29 21:45:03,24.94
14840,14840,3,Loggi,2018-04-09 21:25:08,2018-04-12 01:12:12,28.70
14841,14841,5,Stark Logistics,2018-02-20 07:59:12,2018-02-24 15:49:49,36.29
14842,14842,2,Dragonfly Express,2018-05-22 01:49:33,2018-05-28 14:15:46,49.80
14843,14843,2,Loggi,2017-08-07 08:08:07,2017-08-09 09:03:57,36.62
14844,14844,5,RapidAir,2017-07-16 06:49:11,2017-07-19 07:56:10,47.81
14845,14845,3,Stark Logistics,2017-10-03 14:18:01,2017-10-07 04:15:38,20.41
14846,14846,4,Correios,2017-03-24 17:22:50,2017-03-27 14:41:40,34.11
14847,14847,5,Stark Logistics,2017-11-19 18:03:16,2017-11-22 04:21:30,40.48
14848,14848,3,Correios,2018-02-04 22:51:08,2018-02-07 05:38:48,22.60
14849,14849,4,Correios,2018-01-27 20:40:54,2018-01-28 11:16:07,39.52
14850,14850,5,Stark Logistics,2017-09-02 02:49:23,2017-09-08 17:30:28,45.32
14851,14851,4,Correios,2018-08-29 05:34:39,2018-08-30 22:09:19,9.25
14852,14852,2,Dragonfly Express,2018-08-07 04:18:33,2018-08-13 17:49:12,26.42
14853,14853,1,RapidAir,2018-03-22 22:57:09,2018-03-26 08:58:13,7.66
14854,14854,5,Dragonfly Express,2018-07-07 02:51:35,2018-07-08 16:43:33,9.31
14855,14855,2,Stark Logistics,2018-03-04 06:58:10,2018-03-09 07:30:21,38.92
14856,14856,4,RapidAir,2018-06-13 18:03:21,2018-06-17 11:41:16,36.83
14857,14857,4,Stark Logistics,2018-02-14 14:32:05,2018-02-17 19:07:10,37.44
14858,14858,3,Loggi,2017-10-11 18:51:57,2017-10-12 11:52:56,45.83
14859,14859,4,Stark Logistics,2018-05-14 08:54:44,2018-05-18 10:33:50,26.66
14860,14860,5,Stark Logistics,2017-11-19 18:06:23,2017-11-19 22:38:36,33.11
14861,14861,3,Correios,2018-03-20 12:06:31,2018-03-22 08:42:20,36.02
14862,14862,5,RapidAir,2018-02-14 05:46:53,2018-02-16 14:23:08,22.11
14863,14863,2,Correios,2017-07-22 01:55:46,2017-07-26 05:28:20,6.79
14864,14864,5,Dragonfly Express,2018-06-09 23:39:47,2018-06-14 13:17:33,26.88
14865,14865,1,Correios,2017-03-22 07:07:48,2017-03-28 15:43:01,47.67
14866,14866,5,Loggi,2018-08-21 16:27:30,2018-08-22 20:23:26,43.48
14867,14867,1,Loggi,2018-04-08 16:45:04,2018-04-13 06:29:23,24.86
14868,14868,5,RapidAir,2017-05-24 02:13:34,2017-05-30 22:00:41,34.34
14869,14869,5,RapidAir,2017-10-07 20:08:13,2017-10-11 11:10:28,14.70
14870,14870,1,RapidAir,2018-03-26 00:23:00,2018-03-26 05:26:07,21.33
14871,14871,4,Correios,2017-11-17 21:24:40,2017-11-23 10:49:55,38.43
14872,14872,1,RapidAir,2017-06-22 23:29:27,2017-06-26 19:36:20,40.24
14873,14873,1,Dragonfly Express,2018-05-15 13:12:12,2018-05-20 19:49:06,11.68
14874,14874,4,RapidAir,2017-04-10 21:49:24,2017-04-11 04:50:39,17.05
14875,14875,5,Stark Logistics,2018-06-13 16:55:02,2018-06-19 04:58:03,7.65
14876,14876,1,Stark Logistics,2017-03-15 06:45:20,2017-03-15 16:21:54,14.55
14877,14877,1,RapidAir,2017-11-25 04:44:50,2017-11-30 07:31:08,32.38
14878,14878,3,Correios,2018-05-01 09:47:17,2018-05-08 02:55:49,17.20
14879,14879,4,Correios,2017-08-14 08:28:12,2017-08-19 05:20:00,34.76
14880,14880,2,RapidAir,2018-03-06 19:26:35,2018-03-09 15:07:57,5.39
14881,14881,2,Dragonfly Express,2018-04-24 15:51:06,2018-04-28 03:45:02,15.55
14882,14882,1,Correios,2017-11-11 10:48:34,2017-11-14 05:57:03,24.13
14883,14883,4,Correios,2018-08-14 09:49:05,2018-08-15 20:46:20,17.13
14884,14884,2,Loggi,2018-08-21 13:24:05,2018-08-23 20:37:20,46.06
14885,14885,3,Correios,2018-04-03 22:11:50,2018-04-10 03:25:00,27.66
14886,14886,2,Loggi,2017-12-15 14:17:41,2017-12-16 18:34:03,47.39
14887,14887,1,Dragonfly Express,2018-07-25 19:42:20,2018-07-28 21:46:08,28.38
14888,14888,4,RapidAir,2017-06-15 00:28:45,2017-06-17 17:17:11,49.64
14889,14889,4,RapidAir,2017-11-26 18:33:48,2017-12-02 19:19:03,49.89
14890,14890,5,Correios,2017-07-04 15:19:08,2017-07-08 21:27:38,28.15
14891,14891,5,RapidAir,2017-07-25 15:21:00,2017-08-01 04:54:28,21.48
14892,14892,2,Correios,2017-11-03 00:29:00,2017-11-07 17:34:51,37.04
14893,14893,2,RapidAir,2018-01-07 17:23:15,2018-01-08 20:19:14,27.99
14894,14894,4,Dragonfly Express,2017-11-29 15:42:14,2017-12-01 19:31:04,44.06
14895,14895,4,Loggi,2018-05-04 14:34:21,2018-05-10 20:37:36,30.96
14896,14896,2,Dragonfly Express,2018-03-15 00:23:16,2018-03-20 22:56:02,18.90
14897,14897,2,RapidAir,2017-05-19 12:28:41,2017-05-22 19:41:50,46.58
14898,14898,2,Correios,2018-07-03 12:09:53,2018-07-10 06:40:47,28.78
14899,14899,2,RapidAir,2017-09-18 05:34:45,2017-09-23 20:17:59,44.21
14900,14900,1,Loggi,2018-01-30 13:37:40,2018-01-31 11:57:39,5.09
14901,14901,1,Dragonfly Express,2017-11-08 01:29:09,2017-11-13 13:08:56,35.45
14902,14902,5,Dragonfly Express,2018-08-27 19:46:50,2018-09-02 04:11:03,23.00
14903,14903,3,Dragonfly Express,2017-01-29 10:51:07,2017-01-31 00:56:26,40.38
14904,14904,2,RapidAir,2018-01-17 16:17:53,2018-01-23 23:37:30,15.62
14905,14905,3,Loggi,2017-05-01 00:13:31,2017-05-02 00:47:10,16.03
14906,14906,4,Correios,2017-12-12 11:08:22,2017-12-16 08:02:13,17.08
14907,14907,2,RapidAir,2018-02-13 16:55:35,2018-02-15 23:57:42,23.80
14908,14908,5,RapidAir,2018-03-30 09:38:53,2018-04-05 19:51:03,49.77
14909,14909,2,Dragonfly Express,2018-02-21 15:01:35,2018-02-22 22:10:37,44.70
14910,14910,5,RapidAir,2018-01-27 10:01:08,2018-01-31 15:34:40,45.63
14911,14911,4,Dragonfly Express,2018-08-16 00:54:36,2018-08-21 05:28:36,34.59
14912,14912,4,Dragonfly Express,2017-11-30 23:52:04,2017-12-07 16:30:08,28.42
14913,14913,4,RapidAir,2017-10-02 01:11:49,2017-10-06 23:28:01,11.50
14914,14914,5,Dragonfly Express,2017-05-24 09:50:59,2017-05-28 08:43:56,6.79
14915,14915,2,Dragonfly Express,2018-03-06 18:37:38,2018-03-10 17:52:27,10.55
14916,14916,2,Loggi,2018-07-03 09:14:48,2018-07-03 19:38:53,32.25
14917,14917,3,Stark Logistics,2018-02-24 16:27:29,2018-02-26 16:37:07,45.66
14918,14918,4,Loggi,2017-09-07 01:13:21,2017-09-13 23:29:40,29.11
14919,14919,1,RapidAir,2018-03-30 10:10:34,2018-04-03 13:22:04,10.25
14920,14920,2,RapidAir,2018-06-01 10:55:23,2018-06-03 10:38:30,14.56
14921,14921,5,Stark Logistics,2017-10-11 09:51:25,2017-10-11 22:39:03,13.60
14922,14922,5,Dragonfly Express,2017-12-02 16:08:31,2017-12-03 16:03:53,35.48
14923,14923,4,Correios,2017-10-05 20:17:17,2017-10-12 20:03:51,10.97
14924,14924,3,Stark Logistics,2017-01-27 06:15:39,2017-01-28 08:53:26,37.84
14925,14925,3,Loggi,2018-01-20 17:16:13,2018-01-21 00:39:11,34.12
14926,14926,3,Stark Logistics,2018-05-09 06:37:08,2018-05-09 23:21:09,45.30
14927,14927,5,RapidAir,2017-10-10 15:29:50,2017-10-12 09:32:27,36.65
14928,14928,2,Stark Logistics,2017-07-04 07:22:08,2017-07-09 03:07:47,19.05
14929,14929,3,Loggi,2018-01-01 12:46:52,2018-01-07 01:19:08,41.73
14930,14930,3,Dragonfly Express,2017-08-27 03:23:07,2017-08-31 07:23:46,19.11
14931,14931,4,Correios,2018-02-25 11:59:55,2018-02-27 12:43:37,11.77
14932,14932,3,Correios,2018-01-13 03:18:19,2018-01-13 22:35:46,33.98
14933,14933,3,Dragonfly Express,2018-06-08 13:10:01,2018-06-10 06:23:20,6.95
14934,14934,4,Dragonfly Express,2017-09-16 22:27:11,2017-09-19 05:53:17,18.74
14935,14935,3,Correios,2017-10-03 12:54:25,2017-10-09 23:51:41,27.38
14936,14936,3,RapidAir,2018-04-13 09:04:54,2018-04-18 10:09:16,31.16
14937,14937,5,Loggi,2018-06-14 14:38:37,2018-06-14 22:26:31,34.96
14938,14938,1,Stark Logistics,2018-02-25 04:04:15,2018-03-03 12:30:29,47.54
14939,14939,1,Stark Logistics,2017-08-15 20:33:49,2017-08-17 02:55:32,20.03
14940,14940,1,Correios,2018-03-02 04:52:32,2018-03-09 02:44:30,27.39
14941,14941,3,Correios,2017-05-18 07:21:05,2017-05-24 12:30:47,31.82
14942,14942,5,Correios,2017-06-10 22:35:03,2017-06-13 05:37:25,12.72
14943,14943,1,Stark Logistics,2018-06-14 19:52:58,2018-06-17 17:46:54,41.38
14944,14944,1,Correios,2017-12-12 03:29:19,2017-12-16 04:11:37,23.79
14945,14945,1,Stark Logistics,2017-12-14 13:49:46,2017-12-20 14:28:40,45.66
14946,14946,2,Stark Logistics,2017-11-07 21:24:52,2017-11-14 20:18:17,10.96
14947,14947,2,Correios,2017-05-17 02:53:01,2017-05-23 10:54:54,45.34
14948,14948,4,Stark Logistics,2017-12-06 04:20:43,2017-12-11 20:48:33,34.09
14949,14949,1,Dragonfly Express,2018-05-05 12:18:17,2018-05-10 18:28:28,41.46
14950,14950,2,Dragonfly Express,2018-07-13 00:42:22,2018-07-15 19:41:43,16.35
14951,14951,4,Stark Logistics,2017-09-05 18:50:16,2017-09-08 03:22:06,32.77
14952,14952,1,Dragonfly Express,2017-06-09 10:46:40,2017-06-10 20:13:27,42.90
14953,14953,2,Loggi,2017-11-25 01:25:17,2017-11-30 02:26:30,44.25
14954,14954,4,RapidAir,2018-01-19 01:48:17,2018-01-22 02:40:51,40.92
14955,14955,3,RapidAir,2017-05-11 19:45:08,2017-05-15 14:14:10,17.89
14956,14956,5,Correios,2017-03-02 15:00:43,2017-03-02 18:11:18,19.09
14957,14957,2,Loggi,2018-05-30 22:19:18,2018-06-04 01:24:27,36.50
14958,14958,4,Stark Logistics,2017-07-31 07:17:06,2017-08-04 12:32:07,48.67
14959,14959,5,Dragonfly Express,2017-10-19 16:57:15,2017-10-20 00:40:53,10.10
14960,14960,3,Stark Logistics,2017-03-06 02:19:03,2017-03-06 17:04:12,43.27
14961,14961,3,Correios,2018-07-23 22:56:58,2018-07-29 09:14:09,37.13
14962,14962,1,Stark Logistics,2018-05-19 03:56:24,2018-05-20 06:47:43,6.57
14963,14963,4,RapidAir,2017-10-28 04:28:19,2017-11-01 09:39:29,25.23
14964,14964,5,Loggi,2018-07-07 06:40:07,2018-07-10 22:50:28,23.77
14965,14965,4,Dragonfly Express,2018-07-31 18:47:22,2018-08-02 05:16:46,45.26
14966,14966,4,Correios,2017-09-29 08:00:29,2017-10-02 17:55:11,16.68
14967,14967,3,Stark Logistics,2017-05-30 05:51:10,2017-06-04 23:50:57,8.16
14968,14968,2,Dragonfly Express,2018-07-13 17:24:06,2018-07-19 09:54:39,47.66
14969,14969,1,Stark Logistics,2017-05-29 01:17:24,2017-05-29 07:53:20,44.06
14970,14970,3,Stark Logistics,2017-08-11 08:40:49,2017-08-11 19:49:07,16.87
14971,14971,1,Correios,2017-11-16 22:25:14,2017-11-18 08:21:10,47.71
14972,14972,1,Loggi,2018-04-26 04:39:47,2018-04-30 02:41:43,21.95
14973,14973,3,Stark Logistics,2017-05-02 16:56:38,2017-05-09 00:32:11,18.47
14974,14974,3,Loggi,2017-09-12 02:42:26,2017-09-12 10:49:56,45.70
14975,14975,5,Correios,2017-08-26 06:34:38,2017-08-29 13:34:43,47.96
14976,14976,4,Loggi,2017-03-19 10:06:16,2017-03-24 12:54:20,18.36
14977,14977,5,RapidAir,2018-03-08 14:09:44,2018-03-14 10:33:58,33.50
14978,14978,1,Loggi,2017-02-02 10:28:12,2017-02-04 20:40:47,37.96
14979,14979,3,Loggi,2017-02-26 12:20:23,2017-02-28 22:05:04,41.64
14980,14980,1,Stark Logistics,2017-07-02 22:42:30,2017-07-08 02:13:10,33.18
14981,14981,5,Dragonfly Express,2017-11-30 10:38:13,2017-12-05 23:51:04,46.94
14982,14982,1,Stark Logistics,2017-05-20 22:08:14,2017-05-27 21:41:47,41.00
14983,14983,5,Stark Logistics,2017-08-04 04:08:46,2017-08-10 05:40:13,18.23
14984,14984,2,Loggi,2018-06-23 11:49:52,2018-06-28 14:36:53,20.69
14985,14985,1,Correios,2017-04-05 12:57:17,2017-04-06 07:59:01,13.69
14986,14986,2,Dragonfly Express,2017-12-31 10:10:07,2017-12-31 10:17:44,16.56
14987,14987,4,Dragonfly Express,2017-01-23 14:57:46,2017-01-27 20:04:41,49.87
14988,14988,2,RapidAir,2017-10-25 20:14:20,2017-10-29 06:10:26,36.50
14989,14989,1,Dragonfly Express,2017-11-29 20:44:57,2017-12-02 17:15:34,47.43
14990,14990,5,RapidAir,2017-04-02 07:27:30,2017-04-08 18:57:05,27.09
14991,14991,1,Stark Logistics,2017-06-11 05:51:10,2017-06-16 06:46:08,27.77
14992,14992,3,Stark Logistics,2017-09-15 21:03:31,2017-09-19 10:13:38,24.56
14993,14993,2,Correios,2018-04-15 15:56:27,2018-04-21 09:41:41,45.44
14994,14994,1,RapidAir,2018-07-09 07:26:03,2018-07-15 02:15:03,33.59
14995,14995,4,Dragonfly Express,2017-10-14 09:31:56,2017-10-15 15:46:43,18.78
14996,14996,4,Loggi,2018-07-22 21:28:34,2018-07-26 02:57:08,44.29
14997,14997,4,Stark Logistics,2018-03-13 23:31:24,2018-03-20 21:40:30,38.17
14998,14998,5,RapidAir,2017-06-11 05:51:33,2017-06-15 09:44:41,25.77
14999,14999,5,Dragonfly Express,2018-05-29 19:59:22,2018-06-03 04:54:42,18.96
15000,15000,4,Correios,2018-01-19 00:15:36,2018-01-22 19:02:03,23.50
15001,15001,1,Loggi,2018-05-14 07:21:07,2018-05-17 04:52:21,46.78
15002,15002,3,Correios,2017-08-28 09:46:06,2017-08-31 21:55:00,11.40
15003,15003,5,RapidAir,2018-01-21 14:36:47,2018-01-25 17:55:04,38.04
15004,15004,2,Dragonfly Express,2017-08-07 05:17:42,2017-08-08 23:48:59,8.73
15005,15005,1,RapidAir,2018-06-20 04:45:19,2018-06-26 05:57:29,41.98
15006,15006,3,Correios,2018-07-17 06:54:54,2018-07-17 08:27:34,32.09
15007,15007,1,RapidAir,2018-06-15 21:47:22,2018-06-16 22:19:27,47.62
15008,15008,3,Dragonfly Express,2017-05-05 10:34:28,2017-05-06 08:44:10,18.83
15009,15009,3,Stark Logistics,2017-12-13 13:59:03,2017-12-16 13:32:04,5.79
15010,15010,4,Loggi,2017-06-01 00:22:21,2017-06-03 09:43:09,20.43
15011,15011,3,Stark Logistics,2018-06-18 03:47:26,2018-06-18 05:16:06,15.87
15012,15012,5,Dragonfly Express,2018-03-09 13:59:51,2018-03-11 21:08:02,24.43
15013,15013,1,Correios,2018-02-16 11:52:47,2018-02-16 21:14:49,18.37
15014,15014,3,Correios,2018-08-03 17:55:28,2018-08-09 13:33:09,30.81
15015,15015,1,Correios,2017-05-31 00:20:10,2017-06-03 18:07:26,33.90
15016,15016,5,Dragonfly Express,2018-08-17 05:47:46,2018-08-22 14:32:26,41.51
15017,15017,4,Loggi,2017-02-07 21:37:02,2017-02-13 14:29:50,15.60
15018,15018,2,Correios,2018-04-02 15:30:01,2018-04-05 04:33:34,21.34
