payment_key,order_key,payment_type,payment_installments,payment_value
80414,43179,credit_card,1,262.35
80415,61620,credit_card,3,210.03
80416,40154,credit_card,1,97.48
80417,83308,boleto,1,161.01
80418,89460,credit_card,8,99.87
80419,63956,credit_card,2,115.45
80420,67846,voucher,1,39.28
80421,87031,credit_card,3,95.74
80422,34213,voucher,1,63.73
80423,61807,credit_card,5,57.16
80424,93828,credit_card,3,113.71
80425,75240,credit_card,3,105.24
80426,51565,boleto,1,153.10
80427,39134,credit_card,8,201.45
80428,30688,credit_card,1,113.11
80429,70812,credit_card,1,64.79
80430,30444,boleto,1,25.33
80431,93638,credit_card,1,56.78
80432,66347,voucher,1,123.92
80433,38530,credit_card,3,266.96
80434,47198,credit_card,1,140.54
80435,31825,credit_card,1,62.48
80436,52571,boleto,1,54.51
80437,55941,boleto,1,286.83
80438,74904,credit_card,1,40.76
80439,13191,boleto,1,49.45
80440,62610,credit_card,5,76.08
80441,24207,credit_card,4,72.66
80442,69166,boleto,1,1181.11
80443,59120,credit_card,3,117.04
80444,72024,boleto,1,190.62
80445,85606,credit_card,8,133.58
80446,48094,credit_card,6,122.35
80447,26904,boleto,1,62.44
80448,22364,credit_card,3,37.38
80449,94747,credit_card,2,61.09
80450,64693,credit_card,4,109.31
80451,91638,credit_card,4,51.14
80452,27089,credit_card,10,194.91
80453,13402,credit_card,10,140.01
80454,69082,boleto,1,124.44
80455,8806,boleto,1,69.73
80456,47151,credit_card,6,120.09
80457,81703,credit_card,4,41.64
80458,98645,boleto,1,188.72
80459,33323,credit_card,8,326.54
80460,34011,credit_card,1,121.39
80461,82868,credit_card,3,61.85
80462,70303,debit_card,1,69.44
80463,29006,debit_card,1,184.80
80464,66137,boleto,1,53.10
80465,63978,credit_card,1,9.83
80466,86428,credit_card,6,61.58
80467,73255,credit_card,3,173.93
80468,43040,credit_card,10,1422.05
80469,90312,credit_card,5,473.12
80470,40762,credit_card,4,207.26
80471,90884,credit_card,10,223.14
80472,76157,voucher,1,33.13
80473,19888,credit_card,2,64.32
80474,99318,credit_card,2,46.75
80475,85070,credit_card,1,97.43
80476,79912,credit_card,5,118.35
80477,37586,boleto,1,42.22
80478,4053,credit_card,2,170.00
80479,34058,credit_card,1,65.35
80480,12077,credit_card,9,99.73
80481,50007,boleto,1,25.24
80482,52541,credit_card,8,163.00
80483,75584,credit_card,1,222.14
80484,52404,credit_card,2,36.89
80485,24027,credit_card,8,88.01
80486,88395,voucher,1,79.64
80487,37273,credit_card,1,45.08
80488,98510,credit_card,3,36.63
80489,82635,credit_card,1,41.00
80490,51896,credit_card,2,61.38
80491,55587,credit_card,1,37.09
80492,29918,credit_card,1,93.86
80493,69236,voucher,1,3.74
80494,67639,debit_card,1,117.88
80495,46844,credit_card,10,636.74
80496,22257,credit_card,4,256.43
80497,70279,credit_card,6,77.75
80498,99312,credit_card,4,106.20
80499,13505,credit_card,10,117.96
80500,62063,credit_card,3,240.08
80501,61553,credit_card,1,70.04
80502,64791,boleto,1,176.65
80503,70125,credit_card,8,88.91
80504,98552,boleto,1,277.99
80505,94192,credit_card,6,137.28
80506,36327,boleto,1,97.76
80507,66312,credit_card,3,163.68
80508,43595,credit_card,1,105.37
80509,42571,credit_card,1,363.98
80510,34659,credit_card,2,32.78
80511,90863,credit_card,1,30.84
80512,45936,credit_card,10,242.22
80513,82968,credit_card,5,118.98
80514,7143,credit_card,1,97.88
80515,34359,boleto,1,245.87
80516,7189,boleto,1,788.23
80517,24974,credit_card,2,50.60
80518,63020,credit_card,10,3351.35
80519,51886,credit_card,10,175.26
80520,91929,boleto,1,28.08
80521,77498,credit_card,2,25.13
80522,96640,credit_card,10,125.43
80523,24605,boleto,1,657.61
80524,84456,voucher,1,88.26
80525,1644,credit_card,1,157.54
80526,27313,credit_card,5,140.91
80527,70618,voucher,1,6.88
80528,34580,credit_card,2,201.51
80529,66215,credit_card,3,75.68
80530,63034,boleto,1,48.25
80531,40169,credit_card,1,26.71
80532,11519,boleto,1,56.46
80533,39153,credit_card,2,160.80
80534,759,credit_card,2,140.08
80535,64503,boleto,1,117.90
80536,93412,voucher,1,50.00
80537,8468,voucher,1,99.33
80538,62422,credit_card,4,41.09
80539,48081,voucher,1,0.92
80540,74910,boleto,1,72.22
80541,77042,credit_card,4,85.83
80542,31402,credit_card,10,236.12
80543,44876,credit_card,1,35.45
80544,11555,credit_card,10,385.13
80545,89501,credit_card,1,50.44
80546,57597,credit_card,4,210.08
80547,8969,credit_card,2,185.28
80548,70128,credit_card,4,123.64
80549,81742,boleto,1,109.02
80550,84623,credit_card,1,51.01
80551,47207,debit_card,1,208.79
80552,8480,boleto,1,251.16
80553,29218,credit_card,8,182.16
80554,2749,boleto,1,67.58
80555,82407,credit_card,2,116.24
80556,31858,boleto,1,117.94
80557,49470,credit_card,1,59.39
80558,88901,credit_card,6,180.31
80559,28493,credit_card,1,263.94
80560,5578,boleto,1,85.38
80561,72268,voucher,1,29.09
80562,42835,credit_card,3,167.75
80563,7407,credit_card,1,41.46
80564,33466,credit_card,3,89.95
80565,37527,debit_card,1,45.00
80566,15191,credit_card,2,61.14
80567,63120,credit_card,6,278.86
80568,98215,credit_card,6,131.14
80569,56951,credit_card,10,142.91
80570,12572,credit_card,1,143.48
80571,56370,boleto,1,29.56
80572,603,credit_card,3,73.34
80573,99239,boleto,1,77.57
80574,81572,credit_card,3,281.30
80575,32614,credit_card,1,35.41
80576,32229,credit_card,3,216.83
80577,25268,voucher,1,7.31
80578,66597,credit_card,2,112.42
80579,90977,voucher,1,20.00
80580,79751,credit_card,3,78.86
80581,40139,credit_card,2,225.04
80582,35014,credit_card,3,169.50
80583,47052,boleto,1,192.05
80584,11110,boleto,1,54.69
80585,52290,boleto,1,32.37
80586,25838,credit_card,1,40.09
80587,6715,credit_card,4,223.08
80588,18664,credit_card,3,183.49
80589,74106,credit_card,1,111.83
80590,10600,credit_card,8,139.33
80591,9146,boleto,1,352.30
80592,43116,boleto,1,365.99
80593,56500,credit_card,4,710.48
80594,97932,credit_card,1,35.00
80595,21085,credit_card,1,33.38
80596,36072,credit_card,3,57.08
80597,20486,credit_card,1,90.88
80598,88679,credit_card,1,110.00
80599,43020,boleto,1,72.85
80600,28139,boleto,1,228.87
80601,56719,credit_card,2,73.39
80602,33634,boleto,1,58.95
80603,68620,credit_card,2,113.38
80604,22860,credit_card,6,224.45
80605,18092,credit_card,1,40.10
80606,93067,credit_card,1,217.06
80607,93980,credit_card,1,76.28
80608,28608,credit_card,1,65.09
80609,29533,credit_card,1,118.02
80610,84289,credit_card,1,46.61
80611,6489,credit_card,10,445.75
80612,46690,credit_card,4,200.35
80613,43321,credit_card,2,275.72
80614,83622,credit_card,5,235.81
80615,39301,credit_card,8,492.92
80616,7420,credit_card,10,1229.19
80617,835,credit_card,2,147.33
80618,16503,credit_card,1,76.38
80619,55135,boleto,1,35.78
80620,43135,credit_card,4,113.71
80621,44429,credit_card,2,104.73
80622,20807,boleto,1,67.38
80623,70502,boleto,1,35.13
80624,13819,credit_card,4,92.61
80625,83929,boleto,1,35.00
80626,78607,credit_card,2,128.02
80627,63527,credit_card,10,398.01
80628,13912,credit_card,1,60.94
80629,29116,credit_card,4,43.09
80630,76773,credit_card,8,273.24
80631,41145,boleto,1,354.35
80632,47876,credit_card,10,238.07
80633,40937,credit_card,8,247.11
80634,72604,credit_card,4,46.34
80635,63723,credit_card,4,343.74
80636,10954,credit_card,1,246.04
80637,32915,credit_card,6,83.57
80638,83172,credit_card,4,178.84
80639,92719,credit_card,3,61.79
80640,74490,credit_card,1,90.99
80641,13418,credit_card,1,231.37
80642,45903,voucher,1,50.33
80643,60874,boleto,1,45.09
80644,44053,credit_card,3,117.85
80645,17391,debit_card,1,173.74
80646,87508,credit_card,5,165.84
80647,68222,credit_card,2,205.21
80648,85046,credit_card,5,134.16
80649,74808,credit_card,3,222.93
80650,93693,credit_card,1,185.49
80651,40942,credit_card,1,62.44
80652,52794,credit_card,10,198.67
80653,36638,credit_card,3,67.53
80654,9131,credit_card,2,116.06
80655,43575,voucher,1,123.56
80656,20176,boleto,1,150.72
80657,71711,credit_card,10,128.46
80658,2694,boleto,1,148.01
80659,44992,boleto,1,46.78
80660,75337,credit_card,1,90.75
80661,60966,credit_card,4,105.98
80662,7516,credit_card,3,96.80
80663,73437,boleto,1,165.80
80664,5618,boleto,1,44.32
80665,44153,boleto,1,120.95
80666,10737,credit_card,3,73.67
80667,87180,credit_card,1,83.24
80668,94378,boleto,1,39.45
80669,45735,credit_card,6,69.07
80670,32217,credit_card,5,56.75
80671,87080,voucher,1,9.02
80672,53463,credit_card,4,488.15
80673,22907,credit_card,1,84.69
80674,35397,credit_card,1,88.07
80675,24204,credit_card,3,111.17
80676,51006,boleto,1,40.00
80677,76151,boleto,1,33.84
80678,38077,credit_card,2,164.07
80679,27839,credit_card,1,36.02
80680,24229,credit_card,1,93.36
80681,85431,credit_card,3,158.77
80682,67036,voucher,1,33.60
80683,29105,credit_card,10,215.11
80684,68065,credit_card,1,49.14
80685,37598,credit_card,1,62.21
80686,54913,voucher,1,19.84
80687,13323,voucher,1,50.00
80688,74725,boleto,1,29.42
80689,70500,boleto,1,107.11
80690,692,credit_card,3,119.24
80691,22730,credit_card,10,107.78
80692,44076,credit_card,1,1591.24
80693,58818,credit_card,9,99.87
80694,66282,voucher,1,24.31
80695,52383,boleto,1,161.65
80696,87085,credit_card,2,396.20
80697,10678,credit_card,3,92.46
80698,43812,credit_card,5,162.55
80699,24773,credit_card,2,83.41
80700,67990,credit_card,1,74.16
80701,90864,boleto,1,31.40
80702,82532,credit_card,10,471.00
80703,36542,voucher,1,36.24
80704,57987,credit_card,1,156.63
80705,72463,debit_card,1,67.94
80706,49784,voucher,1,27.98
80707,78328,voucher,1,14.20
80708,65274,credit_card,1,74.18
80709,31211,boleto,1,232.82
80710,68423,credit_card,2,121.69
80711,48959,credit_card,8,106.16
80712,11676,credit_card,1,128.75
80713,24875,credit_card,3,76.78
80714,54281,boleto,1,68.32
80715,92862,credit_card,4,349.14
80716,87970,credit_card,10,179.19
80717,43602,credit_card,1,125.61
80718,57694,voucher,1,25.00
80719,24130,credit_card,5,367.08
80720,79408,credit_card,2,93.28
80721,59919,boleto,1,138.28
80722,54383,credit_card,1,31.29
80723,70794,credit_card,4,46.50
80724,94966,credit_card,1,150.89
80725,36522,boleto,1,110.77
80726,32840,boleto,1,122.62
80727,47716,credit_card,8,89.07
80728,26815,credit_card,1,120.05
80729,11974,boleto,1,124.95
80730,97353,credit_card,6,437.19
80731,87895,voucher,1,59.24
80732,45420,credit_card,8,455.37
80733,18238,credit_card,3,198.31
80734,44923,credit_card,3,427.16
80735,70529,boleto,1,37.90
80736,41801,voucher,1,100.00
80737,13770,credit_card,4,105.28
80738,91372,credit_card,3,67.81
80739,94393,credit_card,3,83.65
80740,42267,credit_card,4,214.57
80741,79638,credit_card,1,65.00
80742,88243,credit_card,4,56.77
80743,74724,credit_card,2,170.75
80744,66190,credit_card,4,143.10
80745,23495,debit_card,1,65.13
80746,57574,credit_card,10,1096.41
80747,14881,boleto,1,171.00
80748,702,credit_card,1,56.50
80749,56170,credit_card,9,92.44
80750,25320,credit_card,2,102.64
80751,35429,credit_card,3,130.00
80752,28832,credit_card,1,57.62
80753,64395,debit_card,1,188.45
80754,97602,credit_card,3,111.02
80755,90291,voucher,1,39.08
80756,36977,credit_card,2,69.73
80757,90771,credit_card,8,263.95
80758,44144,credit_card,1,112.53
80759,77796,credit_card,5,394.73
80760,67465,boleto,1,94.40
80761,39383,credit_card,1,36.74
80762,38630,credit_card,6,99.70
80763,74264,credit_card,9,92.62
80764,84588,boleto,1,78.77
80765,91724,boleto,1,48.21
80766,20189,voucher,1,338.19
80767,91559,credit_card,7,99.52
80768,96950,credit_card,4,604.76
80769,98192,credit_card,1,35.68
80770,35546,credit_card,8,163.69
80771,76987,boleto,1,63.74
80772,26903,credit_card,10,173.25
80773,75091,credit_card,2,1057.20
80774,85637,boleto,1,52.60
80775,78417,credit_card,1,84.23
80776,72483,boleto,1,47.00
80777,89555,credit_card,1,127.69
80778,86586,credit_card,2,146.00
80779,47077,voucher,1,100.00
80780,35285,credit_card,8,81.23
80781,21209,credit_card,1,186.52
80782,60940,credit_card,1,58.62
80783,44632,credit_card,2,73.44
80784,61643,voucher,1,13.27
80785,23821,credit_card,2,229.22
80786,12021,credit_card,10,183.74
80787,81151,credit_card,8,358.50
80788,62097,boleto,1,87.71
80789,40465,credit_card,7,72.83
80790,16802,credit_card,2,678.82
80791,46553,voucher,1,32.13
80792,4873,credit_card,2,68.89
80793,66572,credit_card,10,1118.05
80794,74491,credit_card,9,246.49
80795,12918,credit_card,10,182.91
80796,87387,credit_card,4,362.96
80797,80463,credit_card,3,34.28
80798,51405,credit_card,1,32.29
80799,84551,credit_card,3,266.89
80800,66458,boleto,1,70.14
80801,48441,credit_card,8,595.49
80802,25366,credit_card,2,115.26
80803,32201,boleto,1,242.02
80804,31683,credit_card,3,337.18
80805,92839,credit_card,7,70.14
80806,30149,voucher,1,46.15
80807,1260,credit_card,3,175.86
80808,78051,boleto,1,103.12
80809,44448,credit_card,3,36.75
80810,87203,boleto,1,84.13
80811,71611,credit_card,8,176.65
80812,46715,credit_card,1,65.00
80813,34397,boleto,1,47.81
80814,98653,credit_card,8,87.79
80815,31245,credit_card,7,147.52
80816,30810,credit_card,1,477.09
80817,69884,boleto,1,115.44
80818,20853,credit_card,10,107.75
80819,53363,credit_card,2,144.89
80820,15057,boleto,1,103.04
80821,10588,credit_card,8,83.86
80822,27305,credit_card,2,111.85
80823,50064,boleto,1,122.17
80824,94967,credit_card,5,168.02
80825,64529,credit_card,5,151.49
80826,48122,credit_card,1,148.15
80827,26406,boleto,1,96.13
80828,67769,boleto,1,312.49
80829,25156,credit_card,1,70.98
80830,88653,credit_card,2,82.33
80831,51459,credit_card,10,192.56
80832,87351,credit_card,1,42.70
80833,4522,boleto,1,45.09
80834,22634,credit_card,1,42.78
80835,5238,credit_card,3,34.69
80836,22761,credit_card,1,43.13
80837,63377,credit_card,1,102.26
80838,52036,credit_card,1,45.21
80839,79522,credit_card,10,143.66
80840,17586,boleto,1,322.56
80841,63553,credit_card,3,134.01
80842,69740,credit_card,1,50.15
80843,53644,boleto,1,36.14
80844,83182,credit_card,1,37.85
80845,21732,credit_card,1,47.43
80846,63504,credit_card,3,50.34
80847,57343,boleto,1,104.70
80848,22908,credit_card,12,214.59
80849,63628,credit_card,8,107.78
80850,51505,boleto,1,46.69
80851,91989,credit_card,6,102.64
80852,88047,credit_card,1,36.75
80853,92707,credit_card,2,114.58
80854,33076,credit_card,3,36.48
80855,55731,credit_card,1,26.70
80856,20170,credit_card,2,68.55
80857,75113,voucher,1,17.92
80858,73833,credit_card,2,22.14
80859,99388,credit_card,1,52.34
80860,95896,credit_card,2,68.13
80861,90652,credit_card,8,168.73
80862,85260,credit_card,2,911.65
80863,18542,credit_card,2,242.46
80864,80601,credit_card,5,174.04
80865,57811,boleto,1,44.59
80866,93279,boleto,1,73.03
80867,2955,boleto,1,241.73
80868,77991,credit_card,8,95.21
80869,80787,credit_card,4,292.28
80870,21772,credit_card,1,118.96
80871,7908,credit_card,6,225.19
80872,76470,credit_card,9,502.75
80873,54200,boleto,1,117.08
80874,39997,boleto,1,69.90
80875,76736,credit_card,1,1.51
80876,68871,credit_card,1,54.42
80877,40593,credit_card,15,1129.57
80878,75827,credit_card,5,422.59
80879,39472,credit_card,4,208.78
80880,27478,credit_card,4,402.16
80881,87698,credit_card,3,128.87
80882,43007,credit_card,2,53.98
80883,96159,credit_card,1,33.85
80884,85401,credit_card,2,57.98
80885,49738,credit_card,2,77.55
80886,68691,credit_card,2,41.29
80887,62500,credit_card,1,106.78
80888,28383,debit_card,1,54.32
80889,25678,boleto,1,217.64
80890,21986,credit_card,1,80.05
80891,15187,credit_card,4,137.07
80892,84556,credit_card,1,463.54
80893,5707,credit_card,8,130.06
80894,85045,boleto,1,92.50
80895,98399,boleto,1,39.42
80896,81080,credit_card,8,137.58
80897,44051,voucher,1,33.71
80898,54485,boleto,1,73.66
80899,4390,credit_card,8,97.59
80900,2990,credit_card,1,23.08
80901,29798,credit_card,3,77.65
80902,44281,credit_card,1,46.71
80903,1445,voucher,1,68.41
80904,63240,credit_card,1,33.75
80905,87859,credit_card,1,24.09
80906,20244,boleto,1,64.05
80907,97629,boleto,1,32.09
80908,73862,credit_card,8,205.76
80909,52445,credit_card,1,33.27
80910,84749,credit_card,1,150.92
80911,21751,credit_card,5,248.93
80912,89300,credit_card,1,19.57
80913,79729,credit_card,1,99.20
80914,95198,credit_card,3,88.03
80915,32718,credit_card,4,159.03
80916,31275,credit_card,2,75.65
80917,76253,credit_card,1,58.13
80918,27990,boleto,1,157.30
80919,2595,boleto,1,738.67
80920,81922,credit_card,7,74.36
80921,36964,boleto,1,20.11
80922,23387,credit_card,1,21.04
80923,24611,debit_card,1,23.29
80924,56194,credit_card,3,212.01
80925,52319,credit_card,3,197.17
80926,96181,voucher,1,26.82
80927,11257,boleto,1,157.45
80928,62125,credit_card,2,312.06
80929,27344,credit_card,7,75.84
80930,69400,credit_card,1,58.16
80931,18286,credit_card,2,27.87
80932,91854,boleto,1,214.59
80933,8275,credit_card,1,53.35
80934,10103,credit_card,2,69.25
80935,80750,boleto,1,107.28
80936,70046,credit_card,2,53.35
80937,11850,credit_card,5,74.17
80938,16568,boleto,1,396.86
80939,25846,credit_card,6,91.66
80940,36332,boleto,1,340.03
80941,4176,boleto,1,85.76
80942,38027,credit_card,8,532.55
80943,76195,credit_card,6,154.27
80944,1941,boleto,1,25.51
80945,20888,credit_card,1,42.07
80946,87968,boleto,1,415.54
80947,58953,voucher,1,19.42
80948,77234,credit_card,2,123.56
80949,11175,debit_card,1,95.22
80950,24037,boleto,1,181.55
80951,2542,credit_card,3,51.02
80952,67316,credit_card,3,98.74
80953,30694,credit_card,5,59.60
80954,37862,credit_card,4,108.73
80955,54370,boleto,1,34.33
80956,81168,boleto,1,236.24
80957,54837,credit_card,6,382.92
80958,73897,credit_card,3,96.19
80959,49189,boleto,1,149.07
80960,64662,credit_card,1,37.24
80961,92656,credit_card,6,147.15
80962,81635,credit_card,1,7.47
80963,26475,credit_card,1,121.70
80964,89604,credit_card,3,196.57
80965,75186,credit_card,1,38.51
80966,28158,credit_card,4,44.42
80967,16951,credit_card,2,132.99
80968,92046,credit_card,3,85.23
80969,68606,credit_card,3,69.69
80970,29818,credit_card,1,35.44
80971,30606,credit_card,2,77.99
80972,53009,credit_card,4,116.36
80973,32245,credit_card,1,34.43
80974,77579,credit_card,1,244.10
80975,60816,credit_card,10,596.27
80976,82072,credit_card,3,113.55
80977,38472,credit_card,2,83.15
80978,2583,credit_card,1,78.19
80979,50291,boleto,1,63.13
80980,50423,credit_card,1,43.89
80981,49484,credit_card,6,424.03
80982,67172,voucher,1,4.78
80983,84084,credit_card,1,52.48
80984,40171,credit_card,5,147.59
80985,32416,boleto,1,47.61
80986,19637,boleto,1,58.78
80987,44414,boleto,1,115.35
80988,30665,credit_card,12,1124.79
80989,14902,credit_card,1,86.15
80990,9317,credit_card,3,210.70
80991,46806,credit_card,3,34.58
80992,56055,credit_card,10,388.01
80993,30314,boleto,1,30.48
80994,30037,credit_card,2,54.25
80995,34752,boleto,1,47.00
80996,50762,credit_card,10,260.54
80997,22133,boleto,1,37.13
80998,11122,credit_card,3,133.48
80999,53832,credit_card,2,24.00
81000,12789,credit_card,1,36.45
81001,60437,credit_card,6,98.51
81002,25989,credit_card,3,190.48
81003,53425,credit_card,10,105.78
81004,41900,credit_card,1,37.06
81005,74212,credit_card,3,33.89
81006,37634,boleto,1,93.82
81007,54195,boleto,1,40.25
81008,46076,credit_card,3,30.95
81009,16980,credit_card,1,57.51
81010,16580,credit_card,10,231.27
81011,31037,voucher,1,4.74
81012,24263,credit_card,1,161.86
81013,4851,boleto,1,37.58
81014,44362,credit_card,4,84.90
81015,6351,credit_card,2,48.13
81016,61684,credit_card,1,36.73
81017,50254,boleto,1,71.14
81018,8861,credit_card,2,111.49
81019,96884,boleto,1,161.40
81020,26616,credit_card,4,125.20
81021,67862,credit_card,6,138.39
81022,20197,credit_card,6,177.58
81023,37732,credit_card,6,447.62
81024,6338,boleto,1,147.07
81025,57879,credit_card,2,57.14
81026,1019,credit_card,3,36.09
81027,95247,credit_card,4,91.21
81028,26569,boleto,1,53.05
81029,84845,credit_card,1,81.89
81030,5985,credit_card,1,36.96
81031,16453,credit_card,3,172.92
81032,77812,credit_card,1,76.19
81033,91044,credit_card,1,153.92
81034,8703,credit_card,1,61.09
81035,98902,credit_card,7,190.23
81036,6943,credit_card,8,1120.37
81037,39504,credit_card,10,902.72
81038,9363,boleto,1,163.39
81039,37649,credit_card,6,357.32
81040,92480,credit_card,1,46.05
81041,33153,credit_card,2,26.00
81042,98038,credit_card,3,163.68
81043,22393,boleto,1,98.30
81044,92533,credit_card,1,74.59
81045,73794,credit_card,5,136.30
81046,41780,credit_card,5,138.50
81047,95693,credit_card,5,89.55
81048,12540,credit_card,1,130.00
81049,61297,voucher,1,33.99
81050,88797,credit_card,3,244.79
81051,53357,credit_card,7,73.15
81052,67178,credit_card,1,31.39
81053,18391,boleto,1,64.14
81054,25283,boleto,1,95.97
81055,2442,credit_card,1,83.65
81056,96003,voucher,1,14.10
81057,54406,credit_card,1,45.95
81058,40235,boleto,1,44.59
81059,99430,credit_card,1,37.94
81060,68957,credit_card,1,73.18
81061,50016,credit_card,3,202.28
81062,5545,credit_card,2,174.74
81063,34878,credit_card,1,65.71
81064,8151,credit_card,1,209.81
81065,39037,credit_card,3,115.21
81066,80536,voucher,1,96.92
81067,83310,credit_card,2,52.00
81068,94143,boleto,1,175.88
81069,59674,credit_card,8,87.64
81070,37290,voucher,1,36.01
81071,90888,credit_card,1,87.73
81072,84871,credit_card,4,62.59
81073,41245,credit_card,3,412.16
81074,64595,credit_card,2,103.93
81075,76123,boleto,1,73.52
81076,83648,credit_card,5,74.07
81077,97937,credit_card,1,61.19
81078,38334,credit_card,4,61.69
81079,12750,credit_card,4,182.69
81080,48718,debit_card,1,67.83
81081,1191,credit_card,1,104.46
81082,97856,credit_card,3,31.98
81083,53623,credit_card,4,47.68
81084,96498,credit_card,10,118.86
81085,80615,credit_card,7,146.69
81086,54472,credit_card,3,155.14
81087,91505,credit_card,1,47.62
81088,10355,credit_card,6,64.10
81089,34202,credit_card,2,131.72
81090,34716,credit_card,1,149.16
81091,48715,credit_card,1,70.83
81092,62660,credit_card,1,17.60
81093,87462,credit_card,3,205.08
81094,19180,voucher,1,26.80
81095,55666,credit_card,2,70.72
81096,29809,credit_card,6,192.86
81097,33590,boleto,1,114.62
81098,27038,credit_card,3,39.09
81099,16504,credit_card,3,60.23
81100,30120,credit_card,2,291.54
81101,886,credit_card,3,128.85
81102,82960,credit_card,5,128.20
81103,13079,credit_card,3,132.58
81104,20089,credit_card,1,69.90
81105,83682,credit_card,1,598.01
81106,82650,voucher,1,300.00
81107,76472,credit_card,1,92.29
81108,4202,credit_card,1,51.88
81109,15813,boleto,1,42.03
81110,91002,credit_card,2,57.54
81111,25570,credit_card,1,37.77
81112,53593,boleto,1,79.51
81113,2842,credit_card,1,32.72
81114,45604,credit_card,2,145.66
81115,38295,credit_card,13,136.89
81116,32042,boleto,1,121.74
81117,22832,credit_card,2,24.10
81118,16067,credit_card,1,26.79
81119,31055,voucher,1,10.69
81120,30593,boleto,1,35.00
81121,93371,credit_card,1,80.37
81122,3233,boleto,1,132.95
81123,70480,boleto,1,87.23
81124,40172,boleto,1,81.89
81125,32384,credit_card,4,91.12
81126,77200,boleto,1,253.69
81127,47945,credit_card,1,40.00
81128,35675,boleto,1,41.09
81129,8612,credit_card,6,354.06
81130,222,boleto,1,89.88
81131,3392,credit_card,8,162.19
81132,28915,boleto,1,64.10
81133,1299,credit_card,4,92.30
81134,74538,boleto,1,241.93
81135,31212,credit_card,2,142.92
81136,32263,credit_card,5,317.78
81137,83840,credit_card,10,247.32
81138,4189,credit_card,2,29.22
81139,76374,credit_card,2,45.14
81140,23696,credit_card,1,71.14
81141,31691,credit_card,10,130.56
81142,93498,credit_card,6,169.44
81143,70012,credit_card,1,46.54
81144,18061,credit_card,2,313.00
81145,87512,credit_card,3,171.76
81146,12002,credit_card,1,34.44
81147,19202,credit_card,7,653.64
81148,91679,credit_card,3,138.73
81149,75577,credit_card,3,133.48
81150,91760,credit_card,1,57.68
81151,91410,credit_card,2,140.33
81152,64992,credit_card,3,75.59
81153,74634,credit_card,1,111.49
81154,81498,credit_card,5,54.50
81155,90774,boleto,1,33.10
81156,3162,boleto,1,32.68
81157,16101,credit_card,1,57.38
81158,68076,credit_card,1,66.94
81159,27937,credit_card,10,158.46
81160,61837,credit_card,1,53.13
81161,32400,credit_card,1,120.98
81162,44327,boleto,1,46.15
81163,83498,credit_card,2,109.50
81164,74823,credit_card,4,218.99
81165,69476,credit_card,3,40.85
81166,87788,credit_card,4,169.87
81167,5969,credit_card,1,96.65
81168,78505,credit_card,1,96.35
81169,970,credit_card,3,318.37
81170,23481,credit_card,2,100.59
81171,96877,voucher,1,162.25
81172,55549,credit_card,5,177.24
81173,48189,credit_card,6,403.69
81174,40906,credit_card,3,79.56
81175,39990,credit_card,5,105.07
81176,25110,credit_card,2,42.09
81177,69072,credit_card,3,156.09
81178,14720,credit_card,1,95.11
81179,35059,boleto,1,119.20
81180,66460,boleto,1,143.02
81181,37148,credit_card,4,51.85
81182,31085,boleto,1,186.77
81183,97499,boleto,1,142.96
81184,10236,credit_card,5,318.40
81185,12012,boleto,1,108.20
81186,9377,boleto,1,136.70
81187,48796,credit_card,4,47.62
81188,65178,boleto,1,90.84
81189,68884,boleto,1,89.36
81190,32124,credit_card,5,74.49
81191,89491,credit_card,1,53.00
81192,94497,credit_card,10,165.66
81193,67076,credit_card,3,77.57
81194,81497,voucher,1,100.00
81195,83457,credit_card,5,77.57
81196,62381,boleto,1,18.68
81197,5805,debit_card,1,109.60
81198,5474,credit_card,2,45.00
81199,97096,credit_card,2,117.12
81200,28011,credit_card,4,232.70
81201,21619,boleto,1,104.12
81202,10095,credit_card,3,35.07
81203,42989,credit_card,1,89.85
81204,78774,boleto,1,55.27
81205,58291,credit_card,1,61.77
81206,18764,credit_card,5,405.95
81207,32932,credit_card,1,21.08
81208,81818,boleto,1,154.18
81209,68066,boleto,1,47.00
81210,8134,credit_card,10,1115.48
81211,60583,voucher,1,15.61
81212,93484,credit_card,1,59.00
81213,89964,credit_card,3,265.90
81214,45162,credit_card,1,312.18
81215,51923,credit_card,8,87.96
81216,72465,boleto,1,193.42
81217,71840,boleto,1,56.20
81218,41206,boleto,1,103.79
81219,36712,credit_card,6,364.64
81220,41190,credit_card,1,82.98
81221,29090,debit_card,1,60.60
81222,6615,boleto,1,70.02
81223,69368,credit_card,10,161.77
81224,82340,boleto,1,372.06
81225,97035,credit_card,1,96.43
81226,89492,boleto,1,62.23
81227,91362,voucher,1,50.00
81228,23564,credit_card,5,57.10
81229,41726,credit_card,3,65.22
81230,88794,credit_card,10,143.48
81231,30277,credit_card,8,369.92
81232,37954,credit_card,3,151.55
81233,11457,credit_card,10,309.32
81234,12808,credit_card,2,120.53
81235,30438,credit_card,10,505.88
81236,37488,boleto,1,97.90
81237,98713,credit_card,4,121.61
81238,1963,credit_card,5,52.92
81239,51121,credit_card,1,201.82
81240,82283,credit_card,2,215.83
81241,93251,credit_card,4,477.28
81242,14890,credit_card,4,51.14
81243,46523,boleto,1,82.67
81244,5464,credit_card,4,95.64
81245,87755,credit_card,4,236.29
81246,10402,boleto,1,43.31
81247,61444,credit_card,1,19.54
81248,83273,credit_card,3,169.10
